,timestep,depth,Salinity,Theta
691,691,-104.44564,36.2755,24.23797
692,692,-104.59607,36.275974,24.236423
693,693,-104.7465,36.276447,24.234879
694,694,-104.89693,36.276924,24.233332
695,695,-105.047356,36.277397,24.231787
696,696,-105.197784,36.27787,24.23024
697,697,-105.34821,36.278343,24.228695
698,698,-105.498634,36.278816,24.227148
699,699,-105.64906,36.27929,24.225601
700,700,-105.79949,36.279766,24.224056
701,701,-105.94992,36.28024,24.22251
702,702,-106.10035,36.280712,24.220964
703,703,-106.25078,36.281185,24.219418
704,704,-106.40121,36.28166,24.217873
705,705,-106.551636,36.28213,24.216326
706,706,-106.702065,36.282608,24.21478
707,707,-106.852486,36.28308,24.213234
708,708,-107.002914,36.283554,24.211689
709,709,-107.15334,36.284027,24.210142
710,710,-107.30377,36.2845,24.208595
711,711,-107.4542,36.284973,24.20705
712,712,-107.60463,36.285446,24.205503
713,713,-107.75506,36.285923,24.203959
714,714,-107.90549,36.286396,24.202412
715,715,-108.05591,36.28687,24.200867
716,716,-108.20634,36.287342,24.19932
717,717,-108.356766,36.287815,24.197775
718,718,-108.507195,36.28829,24.196228
719,719,-108.65762,36.288765,24.194681
720,720,-108.80805,36.289238,24.193136
721,721,-108.95848,36.28971,24.19159
722,722,-109.10891,36.290184,24.190044
723,723,-109.25933,36.290657,24.188498
724,724,-109.40976,36.29113,24.186953
725,725,-109.56019,36.291603,24.185406
726,726,-109.71062,36.29208,24.18386
727,727,-109.861046,36.292553,24.182314
728,728,-110.011475,36.293026,24.180767
729,729,-110.1619,36.2935,24.179222
730,730,-110.31233,36.293972,24.177675
731,731,-110.46275,36.294445,24.17613
732,732,-110.61318,36.29492,24.174583
733,733,-110.76361,36.295395,24.173038
734,734,-110.91404,36.295868,24.171492
735,735,-111.06447,36.29634,24.169947
736,736,-111.2149,36.296814,24.1684
737,737,-111.365326,36.297287,24.166853
738,738,-111.515755,36.29776,24.165308
739,739,-111.66618,36.29836,24.162113
740,740,-111.816605,36.299118,24.156822
741,741,-111.96703,36.299873,24.151531
742,742,-112.11746,36.300632,24.14624
743,743,-112.26789,36.301388,24.14095
744,744,-112.41832,36.302147,24.135658
745,745,-112.56875,36.302902,24.130365
746,746,-112.71918,36.303658,24.125074
747,747,-112.869606,36.304417,24.119783
748,748,-113.02003,36.305172,24.114492
749,749,-113.170456,36.30593,24.109201
750,750,-113.320885,36.306686,24.10391
751,751,-113.47131,36.307446,24.09862
752,752,-113.62174,36.3082,24.093327
753,753,-113.77217,36.30896,24.088036
754,754,-113.9226,36.309715,24.082745
755,755,-114.07303,36.31047,24.077454
756,756,-114.22345,36.31123,24.072163
757,757,-114.37388,36.311985,24.066872
758,758,-114.52431,36.312744,24.061579
759,759,-114.674736,36.3135,24.056288
760,760,-114.825165,36.31426,24.050997
761,761,-114.97559,36.315014,24.045706
762,762,-115.12602,36.31577,24.040415
763,763,-115.27645,36.31653,24.035122
764,764,-115.42687,36.317284,24.02983
765,765,-115.5773,36.318043,24.02454
766,766,-115.72773,36.318798,24.019249
767,767,-115.87816,36.319557,24.013958
768,768,-116.02859,36.320312,24.008667
769,769,-116.179016,36.32107,24.003376
770,770,-116.329445,36.321827,23.998083
771,771,-116.47987,36.322582,23.992792
772,772,-116.6303,36.32334,23.987501
773,773,-116.78072,36.324097,23.98221
774,774,-116.93115,36.324856,23.97692
775,775,-117.08158,36.32561,23.971628
776,776,-117.23201,36.32637,23.966335
777,777,-117.38244,36.327126,23.961044
778,778,-117.53287,36.327885,23.955753
779,779,-117.6833,36.32864,23.950462
780,780,-117.833725,36.329395,23.945171
781,781,-117.984146,36.330154,23.93988
782,782,-118.134575,36.33091,23.934587
783,783,-118.285,36.33167,23.929296
784,784,-118.43543,36.332424,23.924006
785,785,-118.58586,36.333183,23.918715
786,786,-118.73629,36.33394,23.913424
787,787,-118.88672,36.334698,23.908133
788,788,-119.03715,36.335453,23.90284
789,789,-119.18757,36.33621,23.897549
790,790,-119.338,36.336967,23.892258
791,791,-119.48843,36.337723,23.886967
792,792,-119.638855,36.33848,23.881676
793,793,-119.78928,36.339237,23.876385
794,794,-119.93971,36.339996,23.871092
795,795,-120.09014,36.34075,23.8658
796,796,-120.24057,36.34151,23.86051
797,797,-120.39099,36.342266,23.855219
798,798,-120.54142,36.34302,23.849928
799,799,-120.69185,36.34378,23.844637
800,800,-120.84228,36.344536,23.839344
801,801,-120.99271,36.345295,23.834053
802,802,-121.143135,36.34605,23.828762
803,803,-121.293564,36.34681,23.823471
804,804,-121.44399,36.347565,23.81818
805,805,-121.59442,36.348324,23.81289
806,806,-121.74484,36.34908,23.807598
807,807,-121.89527,36.349834,23.802305
808,808,-122.0457,36.350594,23.797014
809,809,-122.19613,36.35135,23.791723
810,810,-122.34656,36.352108,23.786432
811,811,-122.49699,36.352863,23.781141
812,812,-122.647415,36.353622,23.775848
813,813,-122.797844,36.354378,23.770557
814,814,-122.948265,36.355137,23.765266
815,815,-123.098694,36.355892,23.759975
816,816,-123.24912,36.356647,23.754684
817,817,-123.39955,36.357407,23.749393
818,818,-123.54998,36.358162,23.7441
819,819,-123.70041,36.35892,23.73881
820,820,-123.85084,36.359676,23.733519
821,821,-124.00127,36.360435,23.728228
822,822,-124.15169,36.36119,23.722937
823,823,-124.30212,36.361946,23.717646
824,824,-124.452545,36.362705,23.712355
825,825,-124.602974,36.36346,23.707062
826,826,-124.7534,36.36422,23.70177
827,827,-124.90383,36.364975,23.69648
828,828,-125.05426,36.365864,23.687387
829,829,-125.20469,36.36676,23.67799
830,830,-125.35511,36.367657,23.668592
831,831,-125.50554,36.368553,23.659195
832,832,-125.65597,36.36945,23.6498
833,833,-125.8064,36.370346,23.640402
834,834,-125.956825,36.371243,23.631004
835,835,-126.107254,36.37214,23.621607
836,836,-126.25768,36.373035,23.61221
837,837,-126.40811,36.37393,23.602812
838,838,-126.55854,36.37483,23.593414
839,839,-126.70896,36.375725,23.584019
840,840,-126.85939,36.37662,23.574621
841,841,-127.00982,36.377518,23.565224
842,842,-127.16025,36.378414,23.555826
843,843,-127.31068,36.37931,23.546429
844,844,-127.461105,36.380207,23.537031
845,845,-127.611534,36.381104,23.527634
846,846,-127.76196,36.382004,23.518236
847,847,-127.912384,36.3829,23.50884
848,848,-128.0628,36.383797,23.499443
849,849,-128.21324,36.384693,23.490046
850,850,-128.36368,36.38559,23.480648
851,851,-128.5141,36.386486,23.47125
852,852,-128.66452,36.387383,23.461853
853,853,-128.81496,36.38828,23.452456
854,854,-128.96538,36.389175,23.44306
855,855,-129.11581,36.39007,23.43366
856,856,-129.26624,36.39097,23.424265
857,857,-129.41667,36.391865,23.414867
858,858,-129.5671,36.39276,23.40547
859,859,-129.71751,36.393658,23.396072
860,860,-129.86795,36.394554,23.386675
861,861,-130.01837,36.39545,23.377277
862,862,-130.16881,36.396347,23.36788
863,863,-130.31923,36.397243,23.358484
864,864,-130.46967,36.39814,23.349087
865,865,-130.62009,36.39904,23.33969
866,866,-130.77052,36.399937,23.330292
867,867,-130.92094,36.400833,23.320894
868,868,-131.07137,36.40173,23.311497
869,869,-131.2218,36.402626,23.3021
870,870,-131.37222,36.403522,23.292704
871,871,-131.52266,36.40442,23.283304
872,872,-131.67308,36.405315,23.273909
873,873,-131.82352,36.40621,23.264511
874,874,-131.97394,36.40711,23.255114
875,875,-132.12437,36.408005,23.245716
876,876,-132.2748,36.4089,23.236319
877,877,-132.42522,36.409798,23.226923
878,878,-132.57565,36.410694,23.217524
879,879,-132.72607,36.41159,23.208128
880,880,-132.87651,36.412487,23.19873
881,881,-133.02693,36.413383,23.189333
882,882,-133.17737,36.41428,23.179935
883,883,-133.32779,36.415176,23.170538
884,884,-133.47821,36.416077,23.161142
885,885,-133.62865,36.416973,23.151743
886,886,-133.77907,36.41787,23.142347
887,887,-133.9295,36.418766,23.13295
888,888,-134.07993,36.419662,23.123552
889,889,-134.23036,36.42056,23.114155
890,890,-134.38078,36.421455,23.104757
891,891,-134.53122,36.42235,23.09536
892,892,-134.68164,36.42325,23.085962
893,893,-134.83206,36.424145,23.076567
894,894,-134.9825,36.42504,23.06717
895,895,-135.13292,36.425938,23.057772
896,896,-135.28336,36.426834,23.048374
897,897,-135.43378,36.42773,23.038977
898,898,-135.58421,36.428627,23.02958
899,899,-135.73463,36.429523,23.020182
900,900,-135.88507,36.43042,23.010784
901,901,-136.03549,36.431316,23.001387
902,902,-136.18591,36.432213,22.991991
903,903,-136.33635,36.433113,22.982594
904,904,-136.48677,36.43401,22.973196
905,905,-136.6372,36.434906,22.963799
906,906,-136.78763,36.435802,22.954401
907,907,-136.93806,36.4367,22.945004
908,908,-137.08849,36.437595,22.935606
909,909,-137.2389,36.43849,22.92621
910,910,-137.38934,36.43939,22.916813
911,911,-137.53976,36.440285,22.907415
912,912,-137.6902,36.44118,22.898018
913,913,-137.84062,36.442078,22.88862
914,914,-137.99106,36.442974,22.879223
915,915,-138.14148,36.44387,22.869825
916,916,-138.29192,36.444767,22.860428
917,917,-138.44234,36.445663,22.851032
918,918,-138.59276,36.44656,22.841635
919,919,-138.7432,36.447456,22.832237
920,920,-138.89362,36.448353,22.82284
921,921,-139.04405,36.44925,22.813442
922,922,-139.19447,36.45015,22.804045
923,923,-139.34491,36.451046,22.794647
924,924,-139.49533,36.451828,22.78507
925,925,-139.64575,36.45259,22.775463
926,926,-139.79619,36.453354,22.765858
927,927,-139.94661,36.45412,22.75625
928,928,-140.09705,36.454884,22.746643
929,929,-140.24747,36.455647,22.737038
930,930,-140.3979,36.456413,22.72743
931,931,-140.54832,36.457176,22.717825
932,932,-140.69876,36.457943,22.708218
933,933,-140.84918,36.458706,22.698612
934,934,-140.9996,36.45947,22.689007
935,935,-141.15004,36.460236,22.6794
936,936,-141.30046,36.461,22.669794
937,937,-141.4509,36.46176,22.660187
938,938,-141.60132,36.46253,22.650581
939,939,-141.75175,36.46329,22.640974
940,940,-141.90218,36.464058,22.631369
941,941,-142.05261,36.46482,22.621761
942,942,-142.20303,36.465584,22.612156
943,943,-142.35345,36.46635,22.602549
944,944,-142.50389,36.467113,22.592941
945,945,-142.65431,36.467876,22.583336
946,946,-142.80475,36.468643,22.573729
947,947,-142.95517,36.469406,22.564123
948,948,-143.1056,36.470173,22.554516
949,949,-143.25603,36.470936,22.54491
950,950,-143.40645,36.4717,22.535305
951,951,-143.55688,36.472466,22.525698
952,952,-143.7073,36.47323,22.516092
953,953,-143.85774,36.47399,22.506485
954,954,-144.00816,36.47476,22.49688
955,955,-144.1586,36.47552,22.487272
956,956,-144.30902,36.476288,22.477667
957,957,-144.45946,36.47705,22.46806
958,958,-144.60988,36.477814,22.458454
959,959,-144.7603,36.47858,22.448847
960,960,-144.91074,36.479343,22.439241
961,961,-145.06116,36.480106,22.429634
962,962,-145.2116,36.480873,22.420029
963,963,-145.36201,36.481636,22.410421
964,964,-145.51245,36.482403,22.400814
965,965,-145.66287,36.483166,22.391209
966,966,-145.81331,36.48393,22.381601
967,967,-145.96373,36.484695,22.371996
968,968,-146.11415,36.48546,22.36239
969,969,-146.26459,36.48622,22.352783
970,970,-146.41501,36.486988,22.343178
971,971,-146.56544,36.48775,22.33357
972,972,-146.71587,36.488518,22.323965
973,973,-146.8663,36.48928,22.314358
974,974,-147.01672,36.490044,22.304752
975,975,-147.16714,36.49081,22.295145
976,976,-147.31758,36.491573,22.28554
977,977,-147.468,36.492336,22.275932
978,978,-147.61844,36.493103,22.266327
979,979,-147.76886,36.493866,22.25672
980,980,-147.9193,36.494633,22.247112
981,981,-148.06972,36.495396,22.237507
982,982,-148.22015,36.49616,22.2279
983,983,-148.37057,36.496925,22.218294
984,984,-148.521,36.49769,22.208689
985,985,-148.67143,36.49845,22.199081
986,986,-148.82185,36.499218,22.189476
987,987,-148.97229,36.49998,22.179869
988,988,-149.12271,36.500748,22.170263
989,989,-149.27315,36.50151,22.160656
990,990,-149.42357,36.502274,22.15105
991,991,-149.57399,36.50304,22.141443
992,992,-149.72443,36.503803,22.131838
993,993,-149.87485,36.504566,22.12223
994,994,-150.02528,36.505333,22.112625
995,995,-150.1757,36.506096,22.103018
996,996,-150.32614,36.506863,22.093412
997,997,-150.47656,36.507626,22.083805
998,998,-150.627,36.50839,22.074198
999,999,-150.77742,36.509155,22.064592
1000,1000,-150.92784,36.50992,22.054987
1001,1001,-151.07828,36.51068,22.04538
1002,1002,-151.2287,36.511448,22.035774
1003,1003,-151.37914,36.51221,22.026167
1004,1004,-151.52956,36.512978,22.016562
1005,1005,-151.68,36.51374,22.006954
1006,1006,-151.83041,36.514503,21.997349
1007,1007,-151.98085,36.51527,21.987741
1008,1008,-152.13127,36.516033,21.978136
1009,1009,-152.2817,36.516796,21.968529
1010,1010,-152.43213,36.517563,21.958923
1011,1011,-152.58255,36.518326,21.949316
1012,1012,-152.73299,36.519093,21.93971
1013,1013,-152.8834,36.519855,21.930103
1014,1014,-153.03384,36.52062,21.920498
1015,1015,-153.18427,36.521385,21.91089
1016,1016,-153.33469,36.52215,21.901285
1017,1017,-153.48512,36.52291,21.891678
1018,1018,-153.63554,36.523678,21.882072
1019,1019,-153.78598,36.52444,21.872465
1020,1020,-153.9364,36.525208,21.86286
1021,1021,-154.08684,36.52597,21.853252
1022,1022,-154.23726,36.526733,21.843647
1023,1023,-154.3877,36.5275,21.83404
1024,1024,-154.53812,36.528263,21.824434
1025,1025,-154.68854,36.529026,21.814827
1026,1026,-154.83897,36.529793,21.805222
1027,1027,-154.9894,36.530556,21.795614
1028,1028,-155.13983,36.531075,21.788504
1029,1029,-155.29025,36.531593,21.781403
1030,1030,-155.44069,36.532116,21.774302
1031,1031,-155.59111,36.532635,21.767202
1032,1032,-155.74155,36.533154,21.760101
1033,1033,-155.89197,36.533672,21.753
1034,1034,-156.04239,36.53419,21.745901
1035,1035,-156.19283,36.53471,21.7388
1036,1036,-156.34325,36.53523,21.731699
1037,1037,-156.49368,36.535748,21.724598
1038,1038,-156.6441,36.536266,21.717497
1039,1039,-156.79454,36.536785,21.710396
1040,1040,-156.94496,36.537304,21.703297
1041,1041,-157.09538,36.537823,21.696196
1042,1042,-157.24582,36.53834,21.689095
1043,1043,-157.39624,36.53886,21.681993
1044,1044,-157.54668,36.53938,21.674892
1045,1045,-157.6971,36.539898,21.667793
1046,1046,-157.84753,36.540417,21.660692
1047,1047,-157.99796,36.540936,21.653591
1048,1048,-158.14839,36.541454,21.64649
1049,1049,-158.29881,36.541973,21.639389
1050,1050,-158.44923,36.542492,21.63229
1051,1051,-158.59967,36.54301,21.625189
1052,1052,-158.75009,36.54353,21.618088
1053,1053,-158.90053,36.54405,21.610987
1054,1054,-159.05095,36.544567,21.603888
1055,1055,-159.20139,36.545086,21.596786
1056,1056,-159.3518,36.545605,21.589685
1057,1057,-159.50224,36.546124,21.582584
1058,1058,-159.65266,36.546642,21.575483
1059,1059,-159.80309,36.54716,21.568384
1060,1060,-159.95352,36.54768,21.561283
1061,1061,-160.10394,36.5482,21.554182
1062,1062,-160.25438,36.548717,21.547081
1063,1063,-160.4048,36.549236,21.53998
1064,1064,-160.55524,36.549755,21.532879
1065,1065,-160.70566,36.550274,21.52578
1066,1066,-160.85608,36.550793,21.518679
1067,1067,-161.00652,36.55131,21.511578
1068,1068,-161.15694,36.55183,21.504478
1069,1069,-161.30737,36.55235,21.497377
1070,1070,-161.4578,36.552868,21.490276
1071,1071,-161.60823,36.553387,21.483175
1072,1072,-161.75865,36.553905,21.476074
1073,1073,-161.90909,36.554424,21.468973
1074,1074,-162.05951,36.554943,21.461874
1075,1075,-162.20993,36.55546,21.454773
1076,1076,-162.36037,36.55598,21.447672
1077,1077,-162.51079,36.5565,21.44057
1078,1078,-162.66122,36.55702,21.43347
1079,1079,-162.81165,36.557537,21.42637
1080,1080,-162.96208,36.558056,21.41927
1081,1081,-163.1125,36.558575,21.412169
1082,1082,-163.26292,36.559093,21.405067
1083,1083,-163.41336,36.559612,21.397966
1084,1084,-163.56378,36.56013,21.390867
1085,1085,-163.71422,36.56065,21.383766
1086,1086,-163.86464,36.56117,21.376665
1087,1087,-164.01508,36.561687,21.369564
1088,1088,-164.1655,36.562206,21.362465
1089,1089,-164.31593,36.562725,21.355364
1090,1090,-164.46635,36.563244,21.348263
1091,1091,-164.61678,36.563763,21.341162
1092,1092,-164.76721,36.56428,21.33406
1093,1093,-164.91763,36.5648,21.326962
1094,1094,-165.06807,36.56532,21.31986
1095,1095,-165.21849,36.565838,21.31276
1096,1096,-165.36893,36.566357,21.305658
1097,1097,-165.51935,36.56688,21.298557
1098,1098,-165.66978,36.567398,21.291456
1099,1099,-165.8202,36.567917,21.284357
1100,1100,-165.97063,36.568436,21.277256
1101,1101,-166.12106,36.568954,21.270155
1102,1102,-166.27148,36.569473,21.263056
1103,1103,-166.42192,36.569992,21.255955
1104,1104,-166.57234,36.57051,21.248854
1105,1105,-166.72278,36.57103,21.241753
1106,1106,-166.8732,36.57155,21.234652
1107,1107,-167.02362,36.572067,21.227552
1108,1108,-167.17406,36.572586,21.220451
1109,1109,-167.32448,36.573105,21.21335
1110,1110,-167.47491,36.573624,21.20625
1111,1111,-167.62534,36.574142,21.199148
1112,1112,-167.77577,36.57466,21.192047
1113,1113,-167.9262,36.57518,21.184948
1114,1114,-168.07663,36.5757,21.177847
1115,1115,-168.22705,36.576218,21.170746
1116,1116,-168.37747,36.576736,21.163645
1117,1117,-168.52791,36.577255,21.156544
1118,1118,-168.67833,36.577774,21.149445
1119,1119,-168.82877,36.578293,21.142344
1120,1120,-168.97919,36.57881,21.135242
1121,1121,-169.12962,36.57933,21.128141
1122,1122,-169.28004,36.57985,21.121042
1123,1123,-169.43048,36.580368,21.113941
1124,1124,-169.5809,36.580887,21.10684
1125,1125,-169.73132,36.581406,21.09974
1126,1126,-169.88176,36.581924,21.092638
1127,1127,-170.03218,36.582443,21.085539
1128,1128,-170.18262,36.582962,21.078438
1129,1129,-170.33304,36.58348,21.071337
1130,1130,-170.48347,36.584,21.064236
1131,1131,-170.6339,36.58452,21.057135
1132,1132,-170.78432,36.585037,21.050035
1133,1133,-170.93475,36.585556,21.042934
1134,1134,-171.08517,36.586075,21.035833
1135,1135,-171.23561,36.586594,21.028732
1136,1136,-171.38603,36.587112,21.021633
1137,1137,-171.53647,36.58763,21.014532
1138,1138,-171.68689,36.58815,21.007431
1139,1139,-171.83733,36.58865,21.000513
1140,1140,-171.98775,36.588917,20.99565
1141,1141,-172.13817,36.589188,20.990784
1142,1142,-172.2886,36.58946,20.98592
1143,1143,-172.43903,36.58973,20.981056
1144,1144,-172.58946,36.589996,20.97619
1145,1145,-172.73988,36.590267,20.971327
1146,1146,-172.89032,36.590538,20.966461
1147,1147,-173.04074,36.590805,20.961597
1148,1148,-173.19116,36.591076,20.956734
1149,1149,-173.3416,36.591347,20.951868
1150,1150,-173.49202,36.591614,20.947004
1151,1151,-173.64246,36.591885,20.94214
1152,1152,-173.79288,36.592155,20.937275
1153,1153,-173.94331,36.592422,20.932411
1154,1154,-174.09373,36.592693,20.927547
1155,1155,-174.24417,36.592964,20.922682
1156,1156,-174.39459,36.59323,20.917818
1157,1157,-174.54501,36.593502,20.912952
1158,1158,-174.69545,36.593773,20.908089
1159,1159,-174.84587,36.59404,20.903225
1160,1160,-174.9963,36.59431,20.89836
1161,1161,-175.14673,36.59458,20.893496
1162,1162,-175.29716,36.59485,20.88863
1163,1163,-175.44759,36.59512,20.883766
1164,1164,-175.59802,36.59539,20.878902
1165,1165,-175.74844,36.59566,20.874037
1166,1166,-175.89886,36.59593,20.869173
1167,1167,-176.0493,36.5962,20.86431
1168,1168,-176.19972,36.59647,20.859444
1169,1169,-176.35016,36.596737,20.85458
1170,1170,-176.50058,36.597008,20.849716
1171,1171,-176.65102,36.59728,20.84485
1172,1172,-176.80144,36.597546,20.839987
1173,1173,-176.95186,36.597816,20.835121
1174,1174,-177.1023,36.598087,20.830257
1175,1175,-177.25272,36.598354,20.825394
1176,1176,-177.40315,36.598625,20.820528
1177,1177,-177.55357,36.598896,20.815664
1178,1178,-177.70401,36.599163,20.810799
