timestep,depth,V
986,-148.82185,0.91661584
987,-148.97229,0.9163259
988,-149.12271,0.916036
989,-149.27315,0.9157461
990,-149.42357,0.91545624
991,-149.57399,0.9151663
992,-149.72443,0.9148764
993,-149.87485,0.91458654
994,-150.02528,0.9142966
995,-150.1757,0.9140067
996,-150.32614,0.9137168
997,-150.47656,0.91342694
998,-150.627,0.913137
999,-150.77742,0.9128471
1000,-150.92784,0.91255724
1001,-151.07828,0.9122673
1002,-151.2287,0.9119774
1003,-151.37914,0.9116875
1004,-151.52956,0.91139764
1005,-151.68,0.9111077
1006,-151.83041,0.9108178
1007,-151.98085,0.9105279
1008,-152.13127,0.910238
1009,-152.2817,0.9099481
1010,-152.43213,0.9096582
1011,-152.58255,0.90936834
1012,-152.73299,0.9090784
1013,-152.8834,0.90878856
1014,-153.03384,0.90849864
1015,-153.18427,0.9082087
1016,-153.33469,0.9079189
1017,-153.48512,0.90762895
1018,-153.63554,0.90733904
1019,-153.78598,0.9070491
1020,-153.9364,0.90675926
1021,-154.08684,0.90646935
1022,-154.23726,0.9061794
1023,-154.3877,0.9058895
1024,-154.53812,0.90559965
1025,-154.68854,0.90530974
1026,-154.83897,0.9050198
1027,-154.9894,0.90472996
1028,-155.13983,0.9045498
1029,-155.29025,0.90437007
1030,-155.44069,0.90419036
1031,-155.59111,0.90401065
1032,-155.74155,0.90383095
1033,-155.89197,0.90365124
1034,-156.04239,0.9034716
1035,-156.19283,0.9032918
1036,-156.34325,0.9031122
1037,-156.49368,0.90293247
1038,-156.6441,0.90275276
1039,-156.79454,0.90257305
1040,-156.94496,0.90239334
1041,-157.09538,0.90221363
1042,-157.24582,0.9020339
1043,-157.39624,0.9018542
1044,-157.54668,0.9016745
1045,-157.6971,0.9014948
1046,-157.84753,0.9013151
1047,-157.99796,0.9011354
1048,-158.14839,0.9009557
1049,-158.29881,0.90077597
1050,-158.44923,0.90059626
1051,-158.59967,0.90041655
1052,-158.75009,0.9002369
1053,-158.90053,0.90005714
1054,-159.05095,0.8998775
1055,-159.20139,0.8996977
1056,-159.3518,0.8995181
1057,-159.50224,0.89933836
1058,-159.65266,0.89915866
1059,-159.80309,0.89897895
1060,-159.95352,0.89879924
1061,-160.10394,0.89861953
1062,-160.25438,0.8984398
1063,-160.4048,0.8982601
1064,-160.55524,0.8980804
1065,-160.70566,0.8979007
1066,-160.85608,0.897721
1067,-161.00652,0.8975413
1068,-161.15694,0.8973616
1069,-161.30737,0.89718187
1070,-161.4578,0.89700216
1071,-161.60823,0.89682245
1072,-161.75865,0.8966428
1073,-161.90909,0.89646304
1074,-162.05951,0.8962834
1075,-162.20993,0.8961037
1076,-162.36037,0.895924
1077,-162.51079,0.89574426
1078,-162.66122,0.89556456
1079,-162.81165,0.89538485
1080,-162.96208,0.89520514
1081,-163.1125,0.89502543
1082,-163.26292,0.8948457
1083,-163.41336,0.894666
1084,-163.56378,0.8944863
1085,-163.71422,0.8943066
1086,-163.86464,0.8941269
1087,-164.01508,0.8939472
1088,-164.1655,0.8937675
1089,-164.31593,0.89358777
1090,-164.46635,0.89340806
1091,-164.61678,0.8932284
1092,-164.76721,0.8930487
1093,-164.91763,0.892869
1094,-165.06807,0.8926893
1095,-165.21849,0.8925096
1096,-165.36893,0.8923299
1097,-165.51935,0.89215016
1098,-165.66978,0.89197046
1099,-165.8202,0.89179075
1100,-165.97063,0.89161104
1101,-166.12106,0.89143133
1102,-166.27148,0.8912516
1103,-166.42192,0.8910719
1104,-166.57234,0.8908922
1105,-166.72278,0.8907125
1106,-166.8732,0.8905328
1107,-167.02362,0.8903531
1108,-167.17406,0.8901734
1109,-167.32448,0.8899937
1110,-167.47491,0.88981396
1111,-167.62534,0.8896343
1112,-167.77577,0.8894546
1113,-167.9262,0.8892749
1114,-168.07663,0.8890952
1115,-168.22705,0.8889155
1116,-168.37747,0.8887358
1117,-168.52791,0.88855606
1118,-168.67833,0.88837636
1119,-168.82877,0.88819665
1120,-168.97919,0.88801694
1121,-169.12962,0.88783723
1122,-169.28004,0.8876575
1123,-169.43048,0.8874778
1124,-169.5809,0.8872981
1125,-169.73132,0.8871184
1126,-169.88176,0.8869387
1127,-170.03218,0.886759
1128,-170.18262,0.8865793
1129,-170.33304,0.8863996
1130,-170.48347,0.88621986
1131,-170.6339,0.8860402
1132,-170.78432,0.8858605
1133,-170.93475,0.8856808
1134,-171.08517,0.8855011
1135,-171.23561,0.8853214
1136,-171.38603,0.8851417
1137,-171.53647,0.88496196
1138,-171.68689,0.88478225
1139,-171.83733,0.884595
1140,-171.98775,0.88432276
1141,-172.13817,0.8840506
1142,-172.2886,0.88377845
1143,-172.43903,0.88350624
1144,-172.58946,0.8832341
1145,-172.73988,0.88296187
1146,-172.89032,0.8826897
1147,-173.04074,0.8824175
1148,-173.19116,0.88214535
1149,-173.3416,0.88187313
1150,-173.49202,0.881601
1151,-173.64246,0.88132876
1152,-173.79288,0.8810566
1153,-173.94331,0.8807844
1154,-174.09373,0.88051224
1155,-174.24417,0.8802401
1156,-174.39459,0.87996787
1157,-174.54501,0.8796957
1158,-174.69545,0.8794235
1159,-174.84587,0.87915134
1160,-174.9963,0.87887913
1161,-175.14673,0.878607
1162,-175.29716,0.87833476
1163,-175.44759,0.8780626
1164,-175.59802,0.8777904
1165,-175.74844,0.87751824
1166,-175.89886,0.8772461
1167,-176.0493,0.87697387
1168,-176.19972,0.8767017
1169,-176.35016,0.8764295
1170,-176.50058,0.87615734
1171,-176.65102,0.8758851
1172,-176.80144,0.875613
1173,-176.95186,0.8753408
1174,-177.1023,0.8750686
1175,-177.25272,0.87479645
1176,-177.40315,0.87452424
1177,-177.55357,0.8742521
1178,-177.70401,0.87397987
1179,-177.85443,0.8737077
1180,-178.00487,0.8734355
1181,-178.15529,0.87316334
1182,-178.30571,0.8728912
1183,-178.45615,0.872619
1184,-178.60657,0.8723468
1185,-178.757,0.8720746
1186,-178.90742,0.87180245
1187,-179.05786,0.87153023
1188,-179.20828,0.8712581
1189,-179.35872,0.87098587
1190,-179.50914,0.8707137
1191,-179.65956,0.87044156
1192,-179.81,0.87016934
1193,-179.96042,0.8698972
1194,-180.11086,0.869625
1195,-180.26128,0.8693528
1196,-180.41171,0.8690806
1197,-180.56213,0.86880845
1198,-180.71255,0.8685363
1199,-180.86299,0.8682641
1200,-181.01341,0.8679919
1201,-181.16385,0.8677197
1202,-181.31427,0.86744756
1203,-181.4647,0.86717534
1204,-181.61513,0.8669032
1205,-181.76556,0.866631
1206,-181.91599,0.8663588
1207,-182.0664,0.86608666
1208,-182.21684,0.86581445
1209,-182.36726,0.8655423
1210,-182.5177,0.8652701
1211,-182.66812,0.8649979
1212,-182.81856,0.8647257
1213,-182.96898,0.86445355
1214,-183.1194,0.86418134
1215,-183.26984,0.8639092
1216,-183.42026,0.86363703
1217,-183.5707,0.8633648
1218,-183.72112,0.86309266
1219,-183.87155,0.86282045
1220,-184.02197,0.8625483
1221,-184.17241,0.8622761
1222,-184.32283,0.8620039
1223,-184.47325,0.8617317
1224,-184.62369,0.86145955
1225,-184.77411,0.86118734
1226,-184.92455,0.8609152
1227,-185.07497,0.860643
1228,-185.2254,0.8603708
1229,-185.37582,0.86009866
1230,-185.52626,0.85982645
1231,-185.67668,0.8595543
1232,-185.8271,0.8592821
1233,-185.97754,0.8590099
1234,-186.12796,0.8587377
1235,-186.2784,0.85846555
1236,-186.42882,0.85819334
1237,-186.57925,0.8579212
1238,-186.72968,0.85764897
1239,-186.8801,0.8573768
1240,-187.03053,0.85710466
1241,-187.18095,0.85683244
1242,-187.33139,0.8565603
1243,-187.48181,0.8562881
1244,-187.63225,0.8560159
1245,-187.78267,0.8557437
1246,-187.9331,0.85547155
1247,-188.08353,0.85519934
1248,-188.23395,0.8549272
1249,-188.38438,0.85465497
1250,-188.5348,0.8543828
1251,-188.68524,0.85411066
1252,-188.83566,0.85383844
1253,-188.9861,0.8535663
1254,-189.13652,0.8532941
1255,-189.28696,0.8530219
1256,-189.43738,0.8527497
1257,-189.5878,0.85247755
1258,-189.73824,0.85220534
1259,-189.88866,0.8519332
1260,-190.0391,0.8516402
1261,-190.18951,0.85134566
1262,-190.33995,0.851051
1263,-190.49037,0.8507564
1264,-190.6408,0.8504618
1265,-190.79123,0.85016716
1266,-190.94165,0.8498725
1267,-191.09209,0.8495779
1268,-191.24251,0.8492833
1269,-191.39294,0.84898865
1270,-191.54337,0.848694
1271,-191.6938,0.8483994
1272,-191.84422,0.8481048
1273,-191.99464,0.84781015
1274,-192.14508,0.8475155
1275,-192.2955,0.8472209
1276,-192.44594,0.8469263
1277,-192.59636,0.84663165
1278,-192.7468,0.846337
1279,-192.89722,0.8460424
1280,-193.04764,0.8457478
1281,-193.19807,0.84545314
1282,-193.3485,0.8451586
1283,-193.49893,0.84486395
1284,-193.64935,0.8445693
1285,-193.79979,0.8442747
1286,-193.95021,0.8439801
1287,-194.10065,0.84368545
1288,-194.25107,0.8433908
1289,-194.40149,0.8430962
1290,-194.55193,0.8428016
1291,-194.70235,0.84250695
1292,-194.85278,0.8422123
1293,-195.0032,0.8419177
1294,-195.15364,0.84162307
1295,-195.30406,0.84132844
1296,-195.4545,0.8410338
1297,-195.60492,0.8407392
1298,-195.75534,0.8404446
1299,-195.90578,0.84014994
1300,-196.0562,0.8398554
1301,-196.20663,0.8395607
1302,-196.35706,0.8392661
1303,-196.50749,0.8389715
1304,-196.65791,0.83867687
1305,-196.80833,0.83838224
1306,-196.95877,0.8380876
1307,-197.10919,0.837793
1308,-197.25963,0.83749837
1309,-197.41005,0.83720374
1310,-197.56049,0.8369091
1311,-197.7109,0.8366145
1312,-197.86134,0.83631986
1313,-198.01176,0.83602524
1314,-198.16219,0.8357306
1315,-198.31262,0.835436
1316,-198.46304,0.8351414
1317,-198.61348,0.83484674
1318,-198.7639,0.83455217
1319,-198.91434,0.8342575
1320,-199.06476,0.8339629
1321,-199.2152,0.83366823
1322,-199.36562,0.83337367
1323,-199.51604,0.83307904
1324,-199.66647,0.8327844
1325,-199.8169,0.8324898
1326,-199.96733,0.83219516
1327,-200.11775,0.83190054
1328,-200.26819,0.8316059
1329,-200.41861,0.8313113
1330,-200.56903,0.83101666
1331,-200.71947,0.83072203
1332,-200.86989,0.8304274
1333,-201.02032,0.8301328
1334,-201.17075,0.82983816
1335,-201.32118,0.82954353
1336,-201.4716,0.8292489
1337,-201.62204,0.8289543
1338,-201.77246,0.8286597
1339,-201.92288,0.8283651
1340,-202.07332,0.82807046
1341,-202.22374,0.82777584
1342,-202.37418,0.8274812
1343,-202.5246,0.8271866
1344,-202.67503,0.82689196
1345,-202.82545,0.82659733
1346,-202.97589,0.8263027
1347,-203.12631,0.8260081
1348,-203.27673,0.82571346
1349,-203.42717,0.82541883
1350,-203.57759,0.8251242
1351,-203.72803,0.8248296
1352,-203.87845,0.82453495
1353,-204.02888,0.8242403
1354,-204.1793,0.8239457
1355,-204.32973,0.82365113
1356,-204.48016,0.82335645
1357,-204.63058,0.8230619
1358,-204.78102,0.8227672
1359,-204.93144,0.82247263
1360,-205.08188,0.822178
1361,-205.2323,0.8218834
1362,-205.38274,0.82158875
1363,-205.53316,0.8212941
1364,-205.68358,0.8209995
1365,-205.83401,0.8207049
1366,-205.98444,0.82041025
1367,-206.13487,0.8201156
1368,-206.2853,0.819821
1369,-206.43573,0.8195264
1370,-206.58615,0.81923175
1371,-206.73657,0.8189372
1372,-206.88701,0.8186425
1373,-207.03743,0.81834793
1374,-207.18787,0.81805325
1375,-207.33829,0.8177587
1376,-207.48872,0.817464
1377,-207.63914,0.8171694
1378,-207.78958,0.81687474
1379,-207.94,0.8165802
1380,-208.09042,0.81628555
1381,-208.24086,0.8159909
1382,-208.39128,0.8156963
1383,-208.54172,0.8154017
1384,-208.69214,0.81510705
1385,-208.84258,0.8148124
1386,-208.993,0.8145178
1387,-209.14343,0.8142232
1388,-209.29385,0.8139586
1389,-209.44427,0.8137407
1390,-209.59471,0.81352276
1391,-209.74513,0.81330484
1392,-209.89557,0.8130869
1393,-210.04599,0.812869
1394,-210.19643,0.8126511
1395,-210.34685,0.81243324
1396,-210.49727,0.8122153
1397,-210.6477,0.8119974
1398,-210.79813,0.8117795
1399,-210.94856,0.8115616
1400,-211.09898,0.81134367
1401,-211.24942,0.81112576
1402,-211.39984,0.81090784
1403,-211.55028,0.8106899
1404,-211.7007,0.8104721
1405,-211.85112,0.81025416
1406,-212.00156,0.81003624
1407,-212.15198,0.8098183
1408,-212.30241,0.8096004
1409,-212.45284,0.8093825
1410,-212.60327,0.8091646
1411,-212.7537,0.80894667
1412,-212.90413,0.80872875
1413,-213.05455,0.8085109
1414,-213.20497,0.808293
1415,-213.35541,0.8080751
1416,-213.50583,0.80785716
1417,-213.65627,0.80763924
1418,-213.80669,0.8074213
1419,-213.95712,0.8072034
1420,-214.10754,0.8069855
1421,-214.25797,0.80676764
1422,-214.4084,0.8065497
1423,-214.55882,0.8063318
1424,-214.70926,0.8061139
1425,-214.85968,0.805896
1426,-215.01012,0.80567807
1427,-215.16054,0.80546016
1428,-215.31097,0.80524224
1429,-215.4614,0.8050243
1430,-215.61182,0.8048065
1431,-215.76225,0.80458856
1432,-215.91267,0.80437064
1433,-216.06311,0.8041527
1434,-216.21353,0.8039348
1435,-216.36397,0.8037169
1436,-216.51439,0.803499
1437,-216.66481,0.80328107
1438,-216.81525,0.80306315
1439,-216.96567,0.8028453
1440,-217.1161,0.8026274
1441,-217.26653,0.80240947
1442,-217.41696,0.80219156
1443,-217.56738,0.80197364
1444,-217.71782,0.8017557
1445,-217.86824,0.8015378
1446,-218.01866,0.8013199
1447,-218.1691,0.801102
1448,-218.31952,0.8008841
1449,-218.46996,0.8006662
1450,-218.62038,0.8004483
1451,-218.77081,0.8002304
1452,-218.92123,0.80001247
1453,-219.07167,0.79979455
1454,-219.22209,0.79957664
1455,-219.37251,0.7993587
1456,-219.52295,0.7991408
1457,-219.67337,0.79892296
1458,-219.8238,0.79870504
1459,-219.97423,0.7984871
1460,-220.12466,0.7982692
1461,-220.27509,0.7980513
1462,-220.4255,0.7978334
1463,-220.57594,0.79761547
1464,-220.72636,0.79739755
1465,-220.8768,0.79717964
1466,-221.02722,0.7969618
1467,-221.17766,0.79674387
1468,-221.32808,0.79652596
1469,-221.47852,0.79630804
1470,-221.62894,0.7960901
1471,-221.77936,0.7958722
1472,-221.9298,0.7956543
1473,-222.08022,0.7954364
1474,-222.23065,0.79521847
1475,-222.38107,0.7950006
1476,-222.53151,0.7947827
1477,-222.68193,0.7945648
1478,-222.83237,0.79434687
1479,-222.98279,0.79412895
1480,-223.13321,0.79391104
1481,-223.28365,0.7936931
1482,-223.43407,0.7934752
1483,-223.5845,0.7932573
1484,-223.73492,0.79303944
1485,-223.88536,0.7928215
1486,-224.03578,0.7926036
1487,-224.1862,0.7923857
1488,-224.33664,0.7921678
1489,-224.48706,0.79194987
1490,-224.6375,0.79173195
1491,-224.78792,0.79151404
1492,-224.93835,0.7912961
1493,-225.08878,0.79107827
1494,-225.23921,0.79086035
1495,-225.38963,0.79064244
1496,-225.54005,0.7904245
1497,-225.69049,0.7902066
1498,-225.84091,0.7899887
1499,-225.99135,0.7897708
1500,-226.14177,0.78955287
1501,-226.2922,0.78933495
1502,-226.44263,0.7891171
1503,-226.59305,0.7888992
1504,-226.74348,0.78868127
1505,-226.8939,0.78846335
1506,-227.04434,0.78824544
1507,-227.19476,0.7880275
1508,-227.3452,0.7878096
1509,-227.49562,0.7875917
1510,-227.64606,0.7873738
1511,-227.79648,0.7871559
1512,-227.9469,0.786938
1513,-228.09734,0.7867201
1514,-228.24776,0.7865022
1515,-228.3982,0.78628427
1516,-228.54861,0.78606635
1517,-228.69905,0.78584844
1518,-228.84947,0.7856306
1519,-228.99991,0.7854126
1520,-229.15033,0.78519475
1521,-229.30075,0.78497684
1522,-229.45119,0.7847589
1523,-229.60161,0.784541
1524,-229.75204,0.7843231
1525,-229.90247,0.78411436
1526,-230.0529,0.78392553
1527,-230.20332,0.78373665
1528,-230.35374,0.7835478
1529,-230.50418,0.78335893
1530,-230.6546,0.7831701
1531,-230.80504,0.7829813
1532,-230.95546,0.7827924
1533,-231.1059,0.78260356
1534,-231.25632,0.78241473
1535,-231.40675,0.78222585
1536,-231.55717,0.782037
1537,-231.7076,0.78184813
1538,-231.85803,0.7816593
1539,-232.00845,0.7814705
1540,-232.15889,0.7812816
1541,-232.30931,0.78109276
1542,-232.45975,0.7809039
1543,-232.61017,0.78071505
1544,-232.7606,0.78052616
1545,-232.91103,0.78033733
1546,-233.06145,0.7801485
1547,-233.21188,0.7799596
1548,-233.3623,0.7797708
1549,-233.51274,0.7795819
1550,-233.66316,0.7793931
1551,-233.8136,0.77920425
1552,-233.96402,0.77901536
1553,-234.11444,0.77882653
1554,-234.26488,0.77863765
1555,-234.4153,0.7784488
1556,-234.56573,0.77826
1557,-234.71616,0.7780711
1558,-234.8666,0.7778823
1559,-235.01701,0.7776934
1560,-235.16745,0.77750456
1561,-235.31787,0.77731574
1562,-235.46829,0.77712685
1563,-235.61873,0.776938
1564,-235.76915,0.7767492
1565,-235.91959,0.7765603
1566,-236.07,0.7763715
1567,-236.22044,0.7761826
1568,-236.37086,0.77599376
1569,-236.5213,0.7758049
1570,-236.67172,0.77561605
1571,-236.82214,0.7754272
1572,-236.97258,0.77523834
1573,-237.123,0.7750495
1574,-237.27344,0.7748606
1575,-237.42386,0.7746718
1576,-237.5743,0.77448297
1577,-237.72472,0.7742941
1578,-237.87514,0.77410525
1579,-238.02557,0.77391636
1580,-238.176,0.77372754
1581,-238.32643,0.7735387
1582,-238.47685,0.7733498
1583,-238.62729,0.773161
1584,-238.77771,0.7729721
1585,-238.92815,0.7727833
1586,-239.07857,0.77259445
1587,-239.22899,0.77240556
1588,-239.37943,0.77221674
1589,-239.52985,0.7720279
1590,-239.68028,0.771839
1591,-239.8307,0.7716502
1592,-239.98114,0.7714613
1593,-240.13156,0.7712725
1594,-240.28198,0.77108365
1595,-240.43242,0.77089477
1596,-240.58284,0.77070594
1597,-240.73328,0.77051705
1598,-240.8837,0.7703282
1599,-241.03413,0.77013934
1600,-241.18456,0.7699505
1601,-241.33499,0.7697616
1602,-241.48541,0.7695728
1603,-241.63583,0.76938397
1604,-241.78627,0.7691951
1605,-241.93669,0.76900625
1606,-242.08713,0.7688174
1607,-242.23755,0.76862854
1608,-242.38799,0.7684397
1609,-242.5384,0.7682508
1610,-242.68884,0.768062
1611,-242.83926,0.76787317
1612,-242.98969,0.7676843
1613,-243.14012,0.76749545
1614,-243.29054,0.76730657
1615,-243.44098,0.76711774
1616,-243.5914,0.7669289
1617,-243.74184,0.76674
1618,-243.89226,0.7665512
1619,-244.04268,0.76636237
1620,-244.19312,0.7661735
1621,-244.34354,0.76598465
1622,-244.49397,0.76579577
1623,-244.6444,0.76560694
1624,-244.79483,0.76541805
1625,-244.94525,0.7652292
1626,-245.09569,0.76504034
1627,-245.24611,0.7648515
1628,-245.39653,0.7646627
1629,-245.54697,0.7644738
1630,-245.69739,0.76428497
1631,-245.84782,0.76409614
1632,-245.99825,0.76390725
1633,-246.14868,0.7637184
1634,-246.2991,0.76352954
1635,-246.44954,0.7633407
1636,-246.59996,0.7631519
1637,-246.75038,0.762963
1638,-246.90082,0.76277417
1639,-247.05124,0.7625853
1640,-247.20168,0.76239645
1641,-247.3521,0.7622076
1642,-247.50253,0.76201874
1643,-247.65295,0.7618299
1644,-247.80338,0.7616411
1645,-247.95381,0.7614522
1646,-248.10423,0.7612634
1647,-248.25467,0.7610745
1648,-248.40509,0.76088566
1649,-248.55553,0.76069677
1650,-248.70595,0.76050794
1651,-248.85638,0.76031905
1652,-249.0068,0.7601302
1653,-249.15723,0.7599414
1654,-249.30766,0.7597525
1655,-249.45808,0.7595637
1656,-249.60852,0.7593748
1657,-249.75894,0.75918597
1658,-249.90938,0.75899714
1659,-250.0598,0.75880826
1660,-250.21022,0.7586194
1661,-250.36066,0.7584306
1662,-250.51108,0.7582417
1663,-250.66151,0.7580529
1664,-250.81194,0.757864
1665,-250.96237,0.7576752
1666,-251.1128,0.75748634
1667,-251.26323,0.75729746
1668,-251.41365,0.7571086
1669,-251.56407,0.75691974
1670,-251.71451,0.7567309
1671,-251.86493,0.75647837
1672,-252.01537,0.75618863
1673,-252.16579,0.7558989
1674,-252.31622,0.7556091
1675,-252.46664,0.75531936
1676,-252.61708,0.75502956
1677,-252.7675,0.7547398
1678,-252.91792,0.7544501
1679,-253.06836,0.75416034
1680,-253.21878,0.7538706
1681,-253.36922,0.7535808
1682,-253.51964,0.7532911
1683,-253.67007,0.7530013
1684,-253.8205,0.75271153
1685,-253.97092,0.7524218
1686,-254.12135,0.75213206
1687,-254.27177,0.75184226
1688,-254.42221,0.7515525
1689,-254.57263,0.7512628
1690,-254.72307,0.750973
1691,-254.87349,0.75068325
1692,-255.02393,0.7503935
1693,-255.17435,0.7501037
1694,-255.32477,0.749814
1695,-255.4752,0.74952424
1696,-255.62563,0.7492345
1697,-255.77606,0.7489447
1698,-255.92648,0.74865496
1699,-256.0769,0.7483652
1700,-256.22736,0.7480754
1701,-256.37778,0.7477857
1702,-256.5282,0.74749595
1703,-256.67862,0.7472062
1704,-256.82904,0.7469164
1705,-256.9795,0.7466266
1706,-257.1299,0.7463369
1707,-257.28033,0.74604714
1708,-257.43076,0.7457574
1709,-257.5812,0.7454676
1710,-257.73163,0.74517787
1711,-257.88205,0.7448881
1712,-258.03247,0.7445984
1713,-258.1829,0.74430865
1714,-258.33334,0.74401885
1715,-258.48376,0.74372905
1716,-258.6342,0.7434393
1717,-258.7846,0.7431496
1718,-258.93503,0.74285984
1719,-259.08548,0.74257004
1720,-259.2359,0.7422803
1721,-259.38632,0.74199057
1722,-259.53674,0.7417008
1723,-259.6872,0.74141103
1724,-259.83762,0.7411213
1725,-259.98804,0.74083155
1726,-260.13846,0.74054176
1727,-260.28888,0.740252
1728,-260.43933,0.7399622
1729,-260.58975,0.7396725
1730,-260.74017,0.73938274
1731,-260.8906,0.739093
1732,-261.04105,0.7388032
1733,-261.19147,0.73851347
1734,-261.3419,0.73822373
1735,-261.4923,0.737934
1736,-261.64273,0.73764426
1737,-261.79318,0.7373544
1738,-261.9436,0.73706466
1739,-262.09402,0.7367749
1740,-262.24445,0.7364852
1741,-262.3949,0.7361954
1742,-262.54532,0.73590565
1743,-262.69574,0.7356159
1744,-262.84616,0.7353262
1745,-262.99658,0.73503643
1746,-263.14703,0.73474663
1747,-263.29745,0.7344569
1748,-263.44788,0.7341671
1749,-263.5983,0.73387736
1750,-263.74875,0.73358756
1751,-263.89917,0.7332978
1752,-264.0496,0.7330081
1753,-264.2,0.73271835
1754,-264.35043,0.7324286
1755,-264.5009,0.7321388
1756,-264.6513,0.7318491
1757,-264.80173,0.73155934
1758,-264.95215,0.7312696
1759,-265.10257,0.73097986
1760,-265.25302,0.73069
1761,-265.40344,0.73040026
1762,-265.55386,0.7301105
1763,-265.70428,0.7298208
1764,-265.85474,0.729531
1765,-266.00516,0.72924125
1766,-266.15558,0.7289515
1767,-266.306,0.7286618
1768,-266.45642,0.72837204
1769,-266.60687,0.72808224
1770,-266.7573,0.7277925
