timestep,depth,Salinity
2826,-321.1586,36.348408
2827,-321.27206,36.34799
2828,-321.38553,36.347565
2829,-321.49902,36.347145
2830,-321.6125,36.34672
2831,-321.72595,36.346302
2832,-321.83942,36.345882
2833,-321.95288,36.34546
2834,-322.06635,36.34504
2835,-322.1798,36.34462
2836,-322.29327,36.344196
2837,-322.40674,36.343777
2838,-322.5202,36.343353
2839,-322.63367,36.342934
2840,-322.74716,36.342514
2841,-322.86063,36.34209
2842,-322.9741,36.34167
2843,-323.08755,36.34125
2844,-323.20102,36.340828
2845,-323.31448,36.34041
2846,-323.42795,36.339985
2847,-323.5414,36.339565
2848,-323.65488,36.339146
2849,-323.76834,36.338722
2850,-323.88184,36.338303
2851,-323.9953,36.337883
2852,-324.10876,36.33746
2853,-324.22223,36.33704
2854,-324.3357,36.336617
2855,-324.44916,36.336197
2856,-324.56262,36.335777
2857,-324.6761,36.335354
2858,-324.78955,36.334934
2859,-324.903,36.334515
2860,-325.0165,36.33409
2861,-325.12997,36.33367
2862,-325.24344,36.33325
2863,-325.3569,36.332813
2864,-325.47037,36.33235
2865,-325.58383,36.331886
2866,-325.6973,36.33142
2867,-325.81076,36.33096
2868,-325.92422,36.330494
2869,-326.0377,36.33003
2870,-326.15115,36.329563
2871,-326.26465,36.3291
2872,-326.3781,36.328636
2873,-326.49158,36.32817
2874,-326.60504,36.32771
2875,-326.7185,36.327244
2876,-326.83197,36.32678
2877,-326.94543,36.326313
2878,-327.0589,36.32585
2879,-327.17236,36.325386
2880,-327.28583,36.32492
2881,-327.39932,36.324455
2882,-327.5128,36.323994
2883,-327.62625,36.32353
2884,-327.73972,36.323063
2885,-327.85318,36.3226
2886,-327.96664,36.322136
2887,-328.0801,36.32167
2888,-328.19357,36.321205
2889,-328.30704,36.320744
2890,-328.4205,36.32028
2891,-328.534,36.319813
2892,-328.64746,36.31935
2893,-328.76093,36.318886
2894,-328.8744,36.31842
2895,-328.98785,36.317955
2896,-329.10132,36.317493
2897,-329.21478,36.317028
2898,-329.32825,36.316563
2899,-329.4417,36.3161
2900,-329.55518,36.315636
2901,-329.66864,36.31517
2902,-329.78214,36.314705
2903,-329.8956,36.314243
2904,-330.00906,36.313778
2905,-330.12253,36.313313
2906,-330.236,36.312847
2907,-330.34946,36.312386
2908,-330.46292,36.31192
2909,-330.5764,36.311455
2910,-330.68985,36.310993
2911,-330.8033,36.310528
2912,-330.9168,36.310062
2913,-331.03027,36.309597
2914,-331.14374,36.309135
2915,-331.2572,36.30867
2916,-331.37067,36.308205
2917,-331.48413,36.307743
2918,-331.5976,36.307278
2919,-331.71106,36.306812
2920,-331.82452,36.306347
2921,-331.938,36.305885
2922,-332.05145,36.30542
2923,-332.16495,36.304955
2924,-332.2784,36.304493
2925,-332.39188,36.304028
2926,-332.50534,36.303562
2927,-332.6188,36.303097
2928,-332.73227,36.302635
2929,-332.84573,36.30217
2930,-332.9592,36.301704
2931,-333.07266,36.30124
2932,-333.18613,36.300777
2933,-333.29962,36.300312
2934,-333.4131,36.299847
2935,-333.52655,36.299385
2936,-333.64,36.29892
2937,-333.75348,36.298454
2938,-333.86694,36.29799
2939,-333.9804,36.297527
2940,-334.09387,36.297062
2941,-334.20734,36.296597
2942,-334.3208,36.296135
2943,-334.4343,36.29567
2944,-334.54776,36.295204
2945,-334.66122,36.29474
2946,-334.7747,36.294277
2947,-334.88815,36.29381
2948,-335.00162,36.293346
2949,-335.11508,36.292885
2950,-335.22855,36.29242
2951,-335.342,36.291954
2952,-335.45547,36.29149
2953,-335.56894,36.291027
2954,-335.68243,36.29056
2955,-335.7959,36.290096
2956,-335.90936,36.28963
2957,-336.02283,36.28917
2958,-336.1363,36.288704
2959,-336.24976,36.28824
2960,-336.36322,36.287777
2961,-336.47668,36.28731
2962,-336.59015,36.286846
2963,-336.7036,36.28638
2964,-336.8171,36.28592
2965,-336.93057,36.285454
2966,-337.04404,36.28499
2967,-337.1575,36.284527
2968,-337.27097,36.28406
2969,-337.38443,36.283596
2970,-337.4979,36.28313
2971,-337.61136,36.28267
2972,-337.72482,36.282204
2973,-337.8383,36.28174
2974,-337.95178,36.281277
2975,-338.06525,36.28081
2976,-338.1787,36.280346
2977,-338.29218,36.27988
2978,-338.40564,36.27942
2979,-338.5191,36.278954
2980,-338.63257,36.27849
2981,-338.74603,36.278023
2982,-338.8595,36.27756
2983,-338.97296,36.277096
2984,-339.08643,36.27663
2985,-339.19992,36.27617
2986,-339.3134,36.275703
2987,-339.42685,36.275238
2988,-339.5403,36.274773
2989,-339.65378,36.27431
2990,-339.76724,36.273846
2991,-339.8807,36.27338
2992,-339.99417,36.27292
2993,-340.10764,36.272453
2994,-340.2211,36.271988
2995,-340.3346,36.271523
2996,-340.44806,36.27106
2997,-340.56152,36.270596
2998,-340.675,36.27013
2999,-340.78845,36.26967
3000,-340.90192,36.269203
3001,-341.01538,36.268738
3002,-341.12885,36.268272
3003,-341.2423,36.26781
3004,-341.35577,36.267345
3005,-341.46927,36.26688
3006,-341.58273,36.266415
3007,-341.6962,36.265953
3008,-341.80966,36.265488
3009,-341.92313,36.265022
3010,-342.0366,36.26456
3011,-342.15005,36.264095
3012,-342.26352,36.26363
3013,-342.37698,36.263165
3014,-342.49045,36.262703
3015,-342.6039,36.262238
3016,-342.7174,36.261772
3017,-342.83087,36.26131
3018,-342.94434,36.260845
3019,-343.0578,36.26038
3020,-343.17126,36.259914
3021,-343.28473,36.259453
3022,-343.3982,36.258987
3023,-343.51166,36.258522
3024,-343.62512,36.25806
3025,-343.7386,36.257595
3026,-343.85208,36.25713
3027,-343.96555,36.256664
3028,-344.079,36.256203
3029,-344.19247,36.255737
3030,-344.30594,36.255272
3031,-344.4194,36.254807
3032,-344.53287,36.254345
3033,-344.64633,36.25388
3034,-344.7598,36.253414
3035,-344.87326,36.252953
3036,-344.98676,36.252487
3037,-345.10022,36.25202
3038,-345.21368,36.251556
3039,-345.32715,36.251095
3040,-345.4406,36.25063
3041,-345.55408,36.250164
3042,-345.66754,36.249702
3043,-345.781,36.249237
3044,-345.89447,36.24877
3045,-346.00793,36.248306
3046,-346.1214,36.247845
3047,-346.2349,36.24738
3048,-346.34836,36.246914
3049,-346.46182,36.246452
3050,-346.5753,36.245987
3051,-346.68875,36.24552
3052,-346.80222,36.245056
3053,-346.91568,36.244595
3054,-347.02914,36.24413
3055,-347.1426,36.243664
3056,-347.25607,36.243202
3057,-347.36957,36.242737
3058,-347.48303,36.24227
3059,-347.5965,36.241806
3060,-347.70996,36.241344
3061,-347.82343,36.24088
3062,-347.9369,36.240414
3063,-348.05035,36.23995
3064,-348.16382,36.239487
3065,-348.27728,36.23902
3066,-348.39075,36.238556
3067,-348.50424,36.238094
3068,-348.6177,36.23763
3069,-348.73117,36.237164
3070,-348.84464,36.2367
3071,-348.9581,36.236237
3072,-349.07156,36.23577
3073,-349.18503,36.235306
3074,-349.2985,36.234844
3075,-349.41196,36.23438
3076,-349.52542,36.233913
3077,-349.6389,36.233448
3078,-349.75238,36.232986
3079,-349.86584,36.23252
3080,-349.9793,36.232056
3081,-350.09277,36.231594
3082,-350.20624,36.23113
3083,-350.3197,36.230663
3084,-350.43317,36.230198
3085,-350.54663,36.229736
3086,-350.6601,36.22927
3087,-350.77356,36.228806
3088,-350.88705,36.22834
3089,-351.00052,36.22788
3090,-351.11398,36.227413
3091,-351.22745,36.226948
3092,-351.3409,36.226486
3093,-351.45438,36.22602
3094,-351.56784,36.225555
3095,-351.6813,36.22509
3096,-351.79477,36.22463
3097,-351.90823,36.224163
3098,-352.02173,36.223698
3099,-352.1352,36.223236
3100,-352.24866,36.22277
3101,-352.36212,36.222305
3102,-352.4756,36.22188
3103,-352.58905,36.221504
3104,-352.7025,36.221127
3105,-352.81598,36.22075
3106,-352.92944,36.22037
3107,-353.0429,36.219994
3108,-353.15637,36.219616
3109,-353.26987,36.219234
3110,-353.38333,36.218857
3111,-353.4968,36.21848
3112,-353.61026,36.2181
3113,-353.72372,36.217724
3114,-353.8372,36.217346
3115,-353.95065,36.21697
3116,-354.06412,36.216587
3117,-354.17758,36.21621
3118,-354.29105,36.21583
3119,-354.40454,36.215454
3120,-354.518,36.215076
3121,-354.63147,36.2147
3122,-354.74493,36.21432
3123,-354.8584,36.21394
3124,-354.97186,36.213562
3125,-355.08533,36.213184
3126,-355.1988,36.212807
3127,-355.31226,36.21243
3128,-355.42572,36.21205
3129,-355.5392,36.211674
3130,-355.65268,36.211292
3131,-355.76614,36.210915
3132,-355.8796,36.210537
3133,-355.99307,36.21016
3134,-356.10654,36.20978
3135,-356.22,36.209404
3136,-356.33347,36.209026
3137,-356.44693,36.20865
3138,-356.5604,36.208267
3139,-356.67386,36.20789
3140,-356.78735,36.20751
3141,-356.90082,36.207134
3142,-357.01428,36.206757
3143,-357.12775,36.20638
3144,-357.2412,36.206
3145,-357.35468,36.20562
3146,-357.46814,36.205242
3147,-357.5816,36.204865
3148,-357.69507,36.204487
3149,-357.80853,36.20411
3150,-357.92203,36.20373
3151,-358.0355,36.203354
3152,-358.14896,36.202972
3153,-358.26242,36.202595
3154,-358.3759,36.202217
3155,-358.48935,36.20184
3156,-358.6028,36.20146
3157,-358.71628,36.201084
3158,-358.82974,36.200706
3159,-358.9432,36.200325
3160,-359.0567,36.199947
3161,-359.17017,36.19957
3162,-359.28363,36.199192
3163,-359.3971,36.198814
3164,-359.51056,36.198437
3165,-359.62402,36.19806
3166,-359.7375,36.197678
3167,-359.85095,36.1973
3168,-359.96442,36.196922
3169,-360.07788,36.196545
3170,-360.19135,36.196167
3171,-360.30484,36.19579
3172,-360.4183,36.19541
3173,-360.53177,36.19503
3174,-360.64523,36.194653
3175,-360.7587,36.194275
3176,-360.87216,36.193897
3177,-360.98563,36.19352
3178,-361.0991,36.193142
3179,-361.21255,36.192764
3180,-361.32602,36.192383
3181,-361.4395,36.192005
3182,-361.55298,36.191628
3183,-361.66644,36.19125
3184,-361.7799,36.190872
3185,-361.89337,36.190495
3186,-362.00684,36.190117
3187,-362.1203,36.189735
3188,-362.23376,36.189358
3189,-362.34723,36.18898
3190,-362.4607,36.188602
3191,-362.5742,36.188225
3192,-362.68765,36.187847
3193,-362.80112,36.18747
3194,-362.91458,36.187088
3195,-363.02805,36.18671
3196,-363.1415,36.186333
3197,-363.25497,36.185955
3198,-363.36844,36.185577
3199,-363.4819,36.1852
3200,-363.59537,36.184822
3201,-363.70883,36.184444
3202,-363.82233,36.184063
3203,-363.9358,36.183685
3204,-364.04926,36.183308
3205,-364.16272,36.18293
3206,-364.27618,36.182552
3207,-364.38965,36.182175
3208,-364.5031,36.181797
3209,-364.61658,36.181416
3210,-364.73004,36.181038
3211,-364.8435,36.18066
3212,-364.957,36.180283
3213,-365.07047,36.179905
3214,-365.18393,36.179527
3215,-365.2974,36.17915
3216,-365.41086,36.17877
3217,-365.52432,36.17839
3218,-365.6378,36.178013
3219,-365.75125,36.177635
3220,-365.86472,36.177258
3221,-365.97818,36.17688
3222,-366.09167,36.176502
3223,-366.20514,36.17612
3224,-366.3186,36.175743
3225,-366.43207,36.175365
3226,-366.54553,36.174988
3227,-366.659,36.17461
3228,-366.77246,36.174232
3229,-366.88593,36.173855
3230,-366.9994,36.173473
3231,-367.11285,36.173096
3232,-367.22632,36.172718
3233,-367.3398,36.17234
3234,-367.45328,36.171963
3235,-367.56674,36.171585
3236,-367.6802,36.171207
3237,-367.79367,36.170826
3238,-367.90714,36.17045
3239,-368.0206,36.17007
3240,-368.13406,36.169693
3241,-368.24753,36.169315
3242,-368.361,36.168938
3243,-368.4745,36.16856
3244,-368.58795,36.16818
3245,-368.70142,36.1678
3246,-368.81488,36.167423
3247,-368.92834,36.167046
3248,-369.0418,36.166668
3249,-369.15527,36.16629
3250,-369.26874,36.165913
3251,-369.3822,36.16553
3252,-369.49567,36.165154
3253,-369.60913,36.164776
3254,-369.72263,36.1644
3255,-369.8361,36.16402
3256,-369.94955,36.163643
3257,-370.06302,36.163265
3258,-370.17648,36.162884
3259,-370.28995,36.162506
3260,-370.4034,36.16213
3261,-370.51688,36.16175
3262,-370.63034,36.161373
3263,-370.7438,36.160995
3264,-370.8573,36.160618
3265,-370.97076,36.160236
3266,-371.08423,36.15986
3267,-371.1977,36.15948
3268,-371.31116,36.159103
3269,-371.42462,36.158726
3270,-371.5381,36.158348
3271,-371.65155,36.15797
3272,-371.765,36.15759
3273,-371.87848,36.15721
3274,-371.99197,36.156834
3275,-372.10544,36.156456
3276,-372.2189,36.15608
3277,-372.33237,36.1557
3278,-372.44583,36.155323
3279,-372.5593,36.154945
3280,-372.67276,36.154564
3281,-372.78622,36.154186
3282,-372.8997,36.15381
3283,-373.01315,36.15343
3284,-373.12662,36.153053
3285,-373.2401,36.152676
3286,-373.35358,36.152298
3287,-373.46704,36.151917
3288,-373.5805,36.15154
3289,-373.69397,36.15116
3290,-373.80743,36.150784
3291,-373.9209,36.150406
3292,-374.03436,36.15003
3293,-374.14783,36.14965
3294,-374.2613,36.14927
3295,-374.3748,36.14889
3296,-374.48825,36.148514
3297,-374.6017,36.148136
3298,-374.71518,36.14776
3299,-374.82864,36.14738
3300,-374.9421,36.147003
3301,-375.05557,36.14662
3302,-375.16904,36.146244
3303,-375.2825,36.145866
3304,-375.39597,36.14549
3305,-375.50946,36.14511
3306,-375.62292,36.144733
3307,-375.7364,36.144356
3308,-375.84985,36.143974
3309,-375.96332,36.143597
3310,-376.07678,36.14322
3311,-376.19025,36.14284
3312,-376.3037,36.142464
3313,-376.41718,36.142086
3314,-376.53064,36.14171
3315,-376.6441,36.141327
3316,-376.7576,36.14095
3317,-376.87106,36.14057
3318,-376.98453,36.140194
3319,-377.098,36.139816
3320,-377.21146,36.13944
3321,-377.32492,36.13906
3322,-377.4384,36.13868
3323,-377.55185,36.1383
3324,-377.6653,36.137924
3325,-377.77878,36.137547
3326,-377.89227,36.13717
3327,-378.00574,36.13679
3328,-378.1192,36.136414
3329,-378.23267,36.136032
3330,-378.34613,36.135654
3331,-378.4596,36.135277
3332,-378.57306,36.1349
3333,-378.68652,36.13452
3334,-378.8,36.134144
3335,-378.91345,36.133766
3336,-379.02695,36.133385
3337,-379.1404,36.133007
3338,-379.25388,36.13263
3339,-379.36734,36.13225
3340,-379.4808,36.131874
3341,-379.59427,36.131496
3342,-379.70773,36.13112
3343,-379.8212,36.130737
3344,-379.93466,36.13036
3345,-380.04813,36.129982
3346,-380.1616,36.129604
3347,-380.2751,36.129227
3348,-380.38855,36.12885
3349,-380.502,36.12847
3350,-380.61548,36.12809
3351,-380.72894,36.127712
3352,-380.8424,36.127342
3353,-380.95587,36.126984
3354,-381.06934,36.126625
3355,-381.1828,36.126266
3356,-381.29626,36.125908
3357,-381.40976,36.125546
3358,-381.52322,36.125187
3359,-381.6367,36.12483
3360,-381.75015,36.12447
3361,-381.86362,36.12411
3362,-381.97708,36.12375
3363,-382.09055,36.12339
3364,-382.204,36.12303
3365,-382.31747,36.122673
3366,-382.43094,36.122314
3367,-382.54443,36.121952
3368,-382.6579,36.121593
3369,-382.77136,36.121235
3370,-382.88483,36.120876
3371,-382.9983,36.120518
3372,-383.11176,36.120155
3373,-383.22522,36.119797
3374,-383.33868,36.11944
3375,-383.45215,36.11908
3376,-383.5656,36.11872
3377,-383.67908,36.11836
3378,-383.79257,36.118
3379,-383.90604,36.11764
3380,-384.0195,36.117283
3381,-384.13297,36.116924
3382,-384.24643,36.11656
3383,-384.3599,36.116203
3384,-384.47336,36.115845
3385,-384.58682,36.115486
3386,-384.7003,36.115128
3387,-384.81375,36.114765
3388,-384.92725,36.114407
3389,-385.0407,36.114048
3390,-385.15417,36.11369
3391,-385.26764,36.11333
3392,-385.3811,36.11297
3393,-385.49457,36.11261
3394,-385.60803,36.11225
3395,-385.7215,36.111893
3396,-385.83496,36.111534
3397,-385.94843,36.11117
3398,-386.06192,36.110813
3399,-386.17538,36.110455
3400,-386.28885,36.110096
3401,-386.4023,36.109737
3402,-386.51578,36.109375
3403,-386.62924,36.109016
3404,-386.7427,36.108658
3405,-386.85617,36.1083
3406,-386.96964,36.10794
3407,-387.0831,36.10758
3408,-387.19656,36.10722
3409,-387.31006,36.10686
3410,-387.42352,36.106503
3411,-387.537,36.106144
3412,-387.65045,36.10578
3413,-387.76392,36.105423
3414,-387.87738,36.105064
3415,-387.99084,36.104706
3416,-388.1043,36.104347
3417,-388.21777,36.103985
3418,-388.33124,36.103626
3419,-388.44473,36.103268
3420,-388.5582,36.10291
3421,-388.67166,36.10255
3422,-388.78513,36.10219
3423,-388.8986,36.10183
3424,-389.01205,36.10147
3425,-389.12552,36.101112
3426,-389.23898,36.100754
3427,-389.35245,36.10039
3428,-389.4659,36.100033
3429,-389.5794,36.099674
3430,-389.69287,36.099316
3431,-389.80634,36.098953
3432,-389.9198,36.098595
3433,-390.03326,36.098236
3434,-390.14673,36.097878
3435,-390.2602,36.09752
3436,-390.37366,36.09716
3437,-390.48712,36.096798
3438,-390.6006,36.09644
3439,-390.71405,36.09608
3440,-390.82755,36.095722
3441,-390.941,36.09536
3442,-391.05447,36.095
3443,-391.16794,36.094643
3444,-391.2814,36.094284
3445,-391.39487,36.093925
3446,-391.50833,36.093563
3447,-391.6218,36.093204
3448,-391.73526,36.092846
3449,-391.84872,36.092487
3450,-391.96222,36.09213
3451,-392.07568,36.091766
3452,-392.18915,36.091408
3453,-392.3026,36.09105
3454,-392.41608,36.09069
3455,-392.52954,36.090332
3456,-392.643,36.08997
3457,-392.75647,36.08961
3458,-392.86993,36.089252
3459,-392.9834,36.088894
3460,-393.0969,36.088535
3461,-393.21036,36.088173
3462,-393.32382,36.087814
3463,-393.4373,36.087456
3464,-393.55075,36.087097
3465,-393.6642,36.08674
3466,-393.77768,36.086376
3467,-393.89114,36.086018
3468,-394.0046,36.08566
3469,-394.11807,36.0853
3470,-394.23154,36.08494
3471,-394.34503,36.08458
3472,-394.4585,36.08422
3473,-394.57196,36.083862
3474,-394.68542,36.083504
3475,-394.7989,36.083145
3476,-394.91235,36.082783
3477,-395.02582,36.082424
3478,-395.13928,36.082066
3479,-395.25275,36.081707
3480,-395.3662,36.08135
3481,-395.4797,36.080986
3482,-395.59317,36.080627
3483,-395.70663,36.08027
3484,-395.8201,36.07991
3485,-395.93356,36.07955
3486,-396.04703,36.07919
3487,-396.1605,36.07883
3488,-396.27396,36.078472
3489,-396.38742,36.078114
3490,-396.5009,36.077755
3491,-396.61438,36.077393
3492,-396.72784,36.077034
3493,-396.8413,36.076675
3494,-396.95477,36.076317
3495,-397.06824,36.07596
3496,-397.1817,36.075596
3497,-397.29517,36.075237
3498,-397.40863,36.07488
3499,-397.5221,36.07452
3500,-397.63556,36.07416
3501,-397.74902,36.0738
3502,-397.86252,36.07344
3503,-397.97598,36.073082
3504,-398.08945,36.072723
3505,-398.2029,36.072365
3506,-398.31638,36.072002
3507,-398.42984,36.071644
3508,-398.5433,36.071285
3509,-398.65677,36.070927
3510,-398.77023,36.070568
3511,-398.8837,36.070206
3512,-398.9972,36.069847
3513,-399.11066,36.06949
3514,-399.22412,36.06913
3515,-399.3376,36.06877
3516,-399.45105,36.06841
3517,-399.5645,36.06805
3518,-399.67798,36.06769
3519,-399.79144,36.067333
3520,-399.9049,36.066975
3521,-400.01837,36.066612
3522,-400.13187,36.066254
3523,-400.24533,36.065895
3524,-400.3588,36.065536
3525,-400.47226,36.065174
3526,-400.58572,36.064816
3527,-400.6992,36.064457
3528,-400.81265,36.0641
3529,-400.92612,36.06374
3530,-401.03958,36.063377
3531,-401.15305,36.06302
3532,-401.2665,36.06266
3533,-401.38,36.0623
3534,-401.49347,36.061943
3535,-401.60693,36.06158
3536,-401.7204,36.061222
3537,-401.83386,36.060863
3538,-401.94733,36.060505
3539,-402.0608,36.060146
3540,-402.17426,36.059784
3541,-402.28772,36.059425
3542,-402.40118,36.059067
3543,-402.51468,36.05871
3544,-402.62814,36.05835
3545,-402.7416,36.057987
3546,-402.85507,36.05763
3547,-402.96854,36.05727
3548,-403.082,36.05691
3549,-403.19547,36.056553
3550,-403.30893,36.05619
3551,-403.4224,36.055832
3552,-403.53586,36.055473
3553,-403.64935,36.055115
3554,-403.76282,36.054756
3555,-403.87628,36.054394
3556,-403.98975,36.054035
3557,-404.1032,36.053677
3558,-404.21667,36.053318
3559,-404.33014,36.05296
3560,-404.4436,36.052597
3561,-404.55707,36.05224
3562,-404.67053,36.05188
3563,-404.784,36.05152
3564,-404.8975,36.051163
3565,-405.01096,36.0508
3566,-405.12442,36.05044
3567,-405.23788,36.050083
3568,-405.35135,36.049725
3569,-405.4648,36.049366
3570,-405.57828,36.049004
3571,-405.69174,36.048645
3572,-405.8052,36.048286
3573,-405.91867,36.047928
3574,-406.03217,36.04757
3575,-406.14563,36.047207
3576,-406.2591,36.04685
3577,-406.37256,36.04649
3578,-406.48602,36.04613
3579,-406.5995,36.045773
3580,-406.71295,36.04541
3581,-406.82642,36.04505
3582,-406.93988,36.044693
3583,-407.05334,36.044334
3584,-407.1668,36.043976
3585,-407.2803,36.043613
3586,-407.39377,36.043255
3587,-407.50723,36.042896
3588,-407.6207,36.042538
3589,-407.73416,36.04218
3590,-407.84763,36.041817
3591,-407.9611,36.04146
3592,-408.07455,36.0411
3593,-408.18802,36.04074
3594,-408.30148,36.040382
3595,-408.41498,36.04002
3596,-408.52844,36.03966
3597,-408.6419,36.039303
3598,-408.75537,36.038944
3599,-408.86884,36.038586
3600,-408.9823,36.038223
3601,-409.09576,36.037865
3602,-409.20923,36.037506
3603,-409.3227,36.037148
3604,-409.43616,36.03679
3605,-409.54965,36.036427
