CHANNEL,EVENT,CLIP NAME,START TIME,END TIME,DURATION,STATE,Frames,Runtime,Beats
1,255,Heartbeat Tempo Mapped-100.L  ,00:01:40:08,00:01:40:25,00:00:00:17,Unmuted,3008,17,1
1,256,Heartbeat Tempo Mapped-101.L  ,00:01:40:26,00:01:41:03,00:00:00:07,Unmuted,3026,7,0
1,257,Heartbeat Tempo Mapped-95.L   ,00:01:41:04,00:01:41:21,00:00:00:17,Unmuted,3034,17,1
1,258,Heartbeat Tempo Mapped-96.L   ,00:01:41:21,00:01:41:29,00:00:00:08,Unmuted,3051,8,0
1,259,Heartbeat Tempo Mapped-97.L   ,00:01:42:00,00:01:42:17,00:00:00:17,Unmuted,3060,17,1
1,260,Heartbeat Tempo Mapped-84.L   ,00:01:42:17,00:01:42:25,00:00:00:07,Unmuted,3077,7,0
1,262,Heartbeat Tempo Mapped-98.L   ,00:01:42:26,00:01:43:13,00:00:00:17,Unmuted,3086,17,0
1,263,Heartbeat Tempo Mapped-99.L   ,00:01:43:13,00:01:43:20,00:00:00:07,Unmuted,3103,7,1
1,264,Heartbeat Tempo Mapped-100.L  ,00:01:43:21,00:01:44:08,00:00:00:17,Unmuted,3111,17,0
1,265,Heartbeat Tempo Mapped-101.L  ,00:01:44:09,00:01:44:16,00:00:00:07,Unmuted,3129,7,1
1,266,Heartbeat Tempo Mapped-95.L   ,00:01:44:16,00:01:45:04,00:00:00:17,Unmuted,3136,17,0
1,267,Heartbeat Tempo Mapped-102.L  ,00:01:45:04,00:01:45:12,00:00:00:08,Unmuted,3154,8,1
1,268,Heartbeat Tempo Mapped-97.L   ,00:01:45:13,00:01:46:00,00:00:00:17,Unmuted,3163,17,0
1,269,Heartbeat Tempo Mapped-84.L   ,00:01:46:00,00:01:46:08,00:00:00:07,Unmuted,3180,7,1
1,271,Heartbeat Tempo Mapped-98.L   ,00:01:46:08,00:01:46:25,00:00:00:17,Unmuted,3188,17,1
1,272,Heartbeat Tempo Mapped-103.L  ,00:01:46:26,00:01:47:03,00:00:00:07,Unmuted,3206,7,0
1,273,Heartbeat Tempo Mapped-100.L  ,00:01:47:03,00:01:47:21,00:00:00:17,Unmuted,3213,17,1
1,274,Heartbeat Tempo Mapped-104.L  ,00:01:47:21,00:01:47:29,00:00:00:07,Unmuted,3231,7,0
1,275,Heartbeat Tempo Mapped-105.L  ,00:01:47:29,00:01:48:17,00:00:00:17,Unmuted,3239,17,1
1,276,Heartbeat Tempo Mapped-96.L   ,00:01:48:17,00:01:48:25,00:00:00:08,Unmuted,3257,8,0
1,277,Heartbeat Tempo Mapped-97.L   ,00:01:48:25,00:01:49:13,00:00:00:17,Unmuted,3265,17,1
1,278,Heartbeat Tempo Mapped-84.L   ,00:01:49:13,00:01:49:21,00:00:00:07,Unmuted,3283,7,0
1,280,Heartbeat Tempo Mapped-98.L   ,00:01:49:21,00:01:50:08,00:00:00:17,Unmuted,3291,17,0
1,281,Heartbeat Tempo Mapped-99.L   ,00:01:50:09,00:01:50:16,00:00:00:07,Unmuted,3309,7,1
1,282,Heartbeat Tempo Mapped-100.L  ,00:01:50:16,00:01:51:04,00:00:00:17,Unmuted,3316,17,0
1,283,Heartbeat Tempo Mapped-101.L  ,00:01:51:04,00:01:51:12,00:00:00:07,Unmuted,3334,7,1
1,284,Heartbeat Tempo Mapped-95.L   ,00:01:51:12,00:01:52:00,00:00:00:17,Unmuted,3342,17,0
1,285,Heartbeat Tempo Mapped-102.L  ,00:01:52:00,00:01:52:08,00:00:00:08,Unmuted,3360,8,1
1,286,Heartbeat Tempo Mapped-97.L   ,00:01:52:08,00:01:52:25,00:00:00:17,Unmuted,3368,17,0
1,287,Heartbeat Tempo Mapped-84.L   ,00:01:52:26,00:01:53:03,00:00:00:07,Unmuted,3386,7,1
1,289,Heartbeat Tempo Mapped-98.L   ,00:01:53:04,00:01:53:21,00:00:00:17,Unmuted,3394,17,1
1,290,Heartbeat Tempo Mapped-99.L   ,00:01:53:21,00:01:53:29,00:00:00:07,Unmuted,3411,7,0
1,291,Heartbeat Tempo Mapped-106.L  ,00:01:53:29,00:01:54:17,00:00:00:17,Unmuted,3419,17,1
1,292,Heartbeat Tempo Mapped-104.L  ,00:01:54:17,00:01:54:25,00:00:00:07,Unmuted,3437,7,0
1,293,Heartbeat Tempo Mapped-95.L   ,00:01:54:25,00:01:55:12,00:00:00:17,Unmuted,3445,17,1
1,294,Heartbeat Tempo Mapped-102.L  ,00:01:55:13,00:01:55:21,00:00:00:08,Unmuted,3463,8,0
1,295,Heartbeat Tempo Mapped-97.L   ,00:01:55:21,00:01:56:08,00:00:00:17,Unmuted,3471,17,1
1,296,Heartbeat Tempo Mapped-84.L   ,00:01:56:09,00:01:56:16,00:00:00:07,Unmuted,3489,7,0
1,298,Heartbeat Tempo Mapped-98.L   ,00:01:56:17,00:01:57:04,00:00:00:17,Unmuted,3497,17,0
1,299,Heartbeat Tempo Mapped-99.L   ,00:01:57:04,00:01:57:12,00:00:00:07,Unmuted,3514,7,1
1,300,Heartbeat Tempo Mapped-100.L  ,00:01:57:12,00:01:58:00,00:00:00:17,Unmuted,3522,17,0
1,301,Heartbeat Tempo Mapped-101.L  ,00:01:58:00,00:01:58:08,00:00:00:07,Unmuted,3540,7,1
1,302,Heartbeat Tempo Mapped-95.L   ,00:01:58:08,00:01:58:25,00:00:00:17,Unmuted,3548,17,0
1,303,Heartbeat Tempo Mapped-102.L  ,00:01:58:26,00:01:59:04,00:00:00:08,Unmuted,3566,8,1
1,304,Heartbeat Tempo Mapped-107.L  ,00:01:59:04,00:01:59:21,00:00:00:17,Unmuted,3574,17,0
1,305,Heartbeat Tempo Mapped-84.L   ,00:01:59:21,00:01:59:29,00:00:00:07,Unmuted,3591,7,1
1,307,Heartbeat Tempo Mapped-98.L   ,00:02:00:00,00:02:00:17,00:00:00:17,Unmuted,3600,17,1
1,308,Heartbeat Tempo Mapped-99.L   ,00:02:00:17,00:02:00:25,00:00:00:07,Unmuted,3617,7,0
1,309,Heartbeat Tempo Mapped-106.L  ,00:02:00:25,00:02:01:13,00:00:00:17,Unmuted,3625,17,1
1,310,Heartbeat Tempo Mapped-104.L  ,00:02:01:13,00:02:01:20,00:00:00:07,Unmuted,3643,7,0
1,311,Heartbeat Tempo Mapped-95.L   ,00:02:01:21,00:02:02:08,00:00:00:17,Unmuted,3651,17,1
1,312,Heartbeat Tempo Mapped-102.L  ,00:02:02:08,00:02:02:17,00:00:00:08,Unmuted,3668,8,0
1,313,Heartbeat Tempo Mapped-97.L   ,00:02:02:17,00:02:03:04,00:00:00:17,Unmuted,3677,17,1
1,314,Heartbeat Tempo Mapped-84.L   ,00:02:03:04,00:02:03:12,00:00:00:07,Unmuted,3694,7,0
1,316,Heartbeat Tempo Mapped-108.L  ,00:02:03:13,00:02:04:00,00:00:00:17,Unmuted,3703,17,0
1,317,Heartbeat Tempo Mapped-103.L  ,00:02:04:00,00:02:04:07,00:00:00:07,Unmuted,3720,7,1
1,318,Heartbeat Tempo Mapped-100.L  ,00:02:04:08,00:02:04:25,00:00:00:17,Unmuted,3728,17,0
1,319,Heartbeat Tempo Mapped-101.L  ,00:02:04:26,00:02:05:03,00:00:00:07,Unmuted,3746,7,1
1,320,Heartbeat Tempo Mapped-95.L   ,00:02:05:04,00:02:05:21,00:00:00:17,Unmuted,3754,17,0
1,321,Heartbeat Tempo Mapped-96.L   ,00:02:05:21,00:02:05:29,00:00:00:08,Unmuted,3771,8,1
1,322,Heartbeat Tempo Mapped-97.L   ,00:02:06:00,00:02:06:17,00:00:00:17,Unmuted,3780,17,0
1,323,Heartbeat Tempo Mapped-84.L   ,00:02:06:17,00:02:06:25,00:00:00:07,Unmuted,3797,7,1
1,325,Heartbeat Tempo Mapped-98.L   ,00:02:06:26,00:02:07:13,00:00:00:17,Unmuted,3806,17,1
1,326,Heartbeat Tempo Mapped-99.L   ,00:02:07:13,00:02:07:20,00:00:00:07,Unmuted,3823,7,0
1,327,Heartbeat Tempo Mapped-100.L  ,00:02:07:21,00:02:08:08,00:00:00:17,Unmuted,3831,17,1
1,328,Heartbeat Tempo Mapped-101.L  ,00:02:08:09,00:02:08:16,00:00:00:07,Unmuted,3849,7,0
1,329,Heartbeat Tempo Mapped-95.L   ,00:02:08:16,00:02:09:04,00:00:00:17,Unmuted,3856,17,1
1,330,Heartbeat Tempo Mapped-102.L  ,00:02:09:04,00:02:09:12,00:00:00:08,Unmuted,3874,8,0
1,331,Heartbeat Tempo Mapped-97.L   ,00:02:09:13,00:02:10:00,00:00:00:17,Unmuted,3883,17,1
1,332,Heartbeat Tempo Mapped-84.L   ,00:02:10:00,00:02:10:08,00:00:00:07,Unmuted,3900,7,0
1,334,Heartbeat Tempo Mapped-98.L   ,00:02:10:08,00:02:10:25,00:00:00:17,Unmuted,3908,17,0
1,335,Heartbeat Tempo Mapped-103.L  ,00:02:10:26,00:02:11:03,00:00:00:07,Unmuted,3926,7,1
1,336,Heartbeat Tempo Mapped-100.L  ,00:02:11:03,00:02:11:21,00:00:00:17,Unmuted,3933,17,0
1,337,Heartbeat Tempo Mapped-104.L  ,00:02:11:21,00:02:11:29,00:00:00:07,Unmuted,3951,7,1
1,338,Heartbeat Tempo Mapped-105.L  ,00:02:11:29,00:02:12:17,00:00:00:17,Unmuted,3959,17,0
1,339,Heartbeat Tempo Mapped-96.L   ,00:02:12:17,00:02:12:25,00:00:00:08,Unmuted,3977,8,1
1,340,Heartbeat Tempo Mapped-97.L   ,00:02:12:25,00:02:13:13,00:00:00:17,Unmuted,3985,17,0
1,341,Heartbeat Tempo Mapped-84.L   ,00:02:13:13,00:02:13:21,00:00:00:07,Unmuted,4003,7,1
1,343,Heartbeat Tempo Mapped-98.L   ,00:02:13:21,00:02:14:08,00:00:00:17,Unmuted,4011,17,1
1,344,Heartbeat Tempo Mapped-99.L   ,00:02:14:09,00:02:14:16,00:00:00:07,Unmuted,4029,7,0
1,345,Heartbeat Tempo Mapped-100.L  ,00:02:14:16,00:02:15:04,00:00:00:17,Unmuted,4036,17,1
1,346,Heartbeat Tempo Mapped-101.L  ,00:02:15:04,00:02:15:12,00:00:00:07,Unmuted,4054,7,0
1,347,Heartbeat Tempo Mapped-95.L   ,00:02:15:12,00:02:16:00,00:00:00:17,Unmuted,4062,17,1
1,348,Heartbeat Tempo Mapped-102.L  ,00:02:16:00,00:02:16:08,00:00:00:08,Unmuted,4080,8,0
1,349,Heartbeat Tempo Mapped-97.L   ,00:02:16:08,00:02:16:25,00:00:00:17,Unmuted,4088,17,1
1,350,Heartbeat Tempo Mapped-84.L   ,00:02:16:26,00:02:17:03,00:00:00:07,Unmuted,4106,7,0
1,352,Heartbeat Tempo Mapped-98.L   ,00:02:17:04,00:02:17:21,00:00:00:17,Unmuted,4114,17,0
1,353,Heartbeat Tempo Mapped-99.L   ,00:02:17:21,00:02:17:29,00:00:00:07,Unmuted,4131,7,1
1,354,Heartbeat Tempo Mapped-106.L  ,00:02:17:29,00:02:18:17,00:00:00:17,Unmuted,4139,17,0
1,355,Heartbeat Tempo Mapped-104.L  ,00:02:18:17,00:02:18:25,00:00:00:07,Unmuted,4157,7,1
1,356,Heartbeat Tempo Mapped-95.L   ,00:02:18:25,00:02:19:12,00:00:00:17,Unmuted,4165,17,0
1,357,Heartbeat Tempo Mapped-102.L  ,00:02:19:13,00:02:19:21,00:00:00:08,Unmuted,4183,8,1
1,358,Heartbeat Tempo Mapped-97.L   ,00:02:19:21,00:02:20:08,00:00:00:17,Unmuted,4191,17,0
1,359,Heartbeat Tempo Mapped-84.L   ,00:02:20:09,00:02:20:16,00:00:00:07,Unmuted,4209,7,1
1,361,Heartbeat Tempo Mapped-98.L   ,00:02:20:17,00:02:21:04,00:00:00:17,Unmuted,4217,17,1
1,362,Heartbeat Tempo Mapped-99.L   ,00:02:21:04,00:02:21:12,00:00:00:07,Unmuted,4234,7,0
1,363,Heartbeat Tempo Mapped-100.L  ,00:02:21:12,00:02:22:00,00:00:00:17,Unmuted,4242,17,1
1,364,Heartbeat Tempo Mapped-101.L  ,00:02:22:00,00:02:22:08,00:00:00:07,Unmuted,4260,7,0
1,365,Heartbeat Tempo Mapped-95.L   ,00:02:22:08,00:02:22:25,00:00:00:17,Unmuted,4268,17,1
1,366,Heartbeat Tempo Mapped-102.L  ,00:02:22:26,00:02:23:04,00:00:00:08,Unmuted,4286,8,0
1,367,Heartbeat Tempo Mapped-107.L  ,00:02:23:04,00:02:23:21,00:00:00:17,Unmuted,4294,17,1
1,368,Heartbeat Tempo Mapped-84.L   ,00:02:23:21,00:02:23:29,00:00:00:07,Unmuted,4311,7,0
1,370,Heartbeat Tempo Mapped-98.L   ,00:02:24:00,00:02:24:17,00:00:00:17,Unmuted,4320,17,0
1,371,Heartbeat Tempo Mapped-99.L   ,00:02:24:17,00:02:24:25,00:00:00:07,Unmuted,4337,7,1
1,372,Heartbeat Tempo Mapped-106.L  ,00:02:24:25,00:02:25:13,00:00:00:17,Unmuted,4345,17,0
1,373,Heartbeat Tempo Mapped-104.L  ,00:02:25:13,00:02:25:20,00:00:00:07,Unmuted,4363,7,1
1,374,Heartbeat Tempo Mapped-95.L   ,00:02:25:21,00:02:26:08,00:00:00:17,Unmuted,4371,17,0
1,375,Heartbeat Tempo Mapped-102.L  ,00:02:26:08,00:02:26:17,00:00:00:08,Unmuted,4388,8,1
1,376,Heartbeat Tempo Mapped-97.L   ,00:02:26:17,00:02:27:04,00:00:00:17,Unmuted,4397,17,0
1,377,Heartbeat Tempo Mapped-84.L   ,00:02:27:04,00:02:27:12,00:00:00:07,Unmuted,4414,7,1
1,379,Heartbeat Tempo Mapped-108.L  ,00:02:27:13,00:02:28:00,00:00:00:17,Unmuted,4423,17,1
1,380,Heartbeat Tempo Mapped-103.L  ,00:02:28:00,00:02:28:07,00:00:00:07,Unmuted,4440,7,0
1,381,Heartbeat Tempo Mapped-100.L  ,00:02:28:08,00:02:28:25,00:00:00:17,Unmuted,4448,17,1
1,382,Heartbeat Tempo Mapped-101.L  ,00:02:28:26,00:02:29:03,00:00:00:07,Unmuted,4466,7,0
1,383,Heartbeat Tempo Mapped-95.L   ,00:02:29:04,00:02:29:21,00:00:00:17,Unmuted,4474,17,1
1,384,Heartbeat Tempo Mapped-96.L   ,00:02:29:21,00:02:29:29,00:00:00:08,Unmuted,4491,8,0
1,385,Heartbeat Tempo Mapped-97.L   ,00:02:30:00,00:02:30:17,00:00:00:17,Unmuted,4500,17,1
1,386,Heartbeat Tempo Mapped-84.L   ,00:02:30:17,00:02:30:25,00:00:00:07,Unmuted,4517,7,0
1,388,Heartbeat Tempo Mapped-98.L   ,00:02:30:26,00:02:31:13,00:00:00:17,Unmuted,4526,17,0
1,389,Heartbeat Tempo Mapped-99.L   ,00:02:31:13,00:02:31:20,00:00:00:07,Unmuted,4543,7,1
1,390,Heartbeat Tempo Mapped-100.L  ,00:02:31:21,00:02:32:08,00:00:00:17,Unmuted,4551,17,0
1,391,Heartbeat Tempo Mapped-101.L  ,00:02:32:09,00:02:32:16,00:00:00:07,Unmuted,4569,7,1
1,392,Heartbeat Tempo Mapped-95.L   ,00:02:32:16,00:02:33:04,00:00:00:17,Unmuted,4576,17,0
1,393,Heartbeat Tempo Mapped-102.L  ,00:02:33:04,00:02:33:12,00:00:00:08,Unmuted,4594,8,1
1,394,Heartbeat Tempo Mapped-97.L   ,00:02:33:13,00:02:34:00,00:00:00:17,Unmuted,4603,17,0
1,395,Heartbeat Tempo Mapped-84.L   ,00:02:34:00,00:02:34:08,00:00:00:07,Unmuted,4620,7,1
1,397,Heartbeat Tempo Mapped-98.L   ,00:02:34:08,00:02:34:25,00:00:00:17,Unmuted,4628,17,1
1,398,Heartbeat Tempo Mapped-103.L  ,00:02:34:26,00:02:35:03,00:00:00:07,Unmuted,4646,7,0
1,399,Heartbeat Tempo Mapped-100.L  ,00:02:35:03,00:02:35:21,00:00:00:17,Unmuted,4653,17,1
1,400,Heartbeat Tempo Mapped-104.L  ,00:02:35:21,00:02:35:29,00:00:00:07,Unmuted,4671,7,0
1,401,Heartbeat Tempo Mapped-105.L  ,00:02:35:29,00:02:36:17,00:00:00:17,Unmuted,4679,17,1
1,402,Heartbeat Tempo Mapped-96.L   ,00:02:36:17,00:02:36:25,00:00:00:08,Unmuted,4697,8,0
1,403,Heartbeat Tempo Mapped-97.L   ,00:02:36:25,00:02:37:13,00:00:00:17,Unmuted,4705,17,1
1,404,Heartbeat Tempo Mapped-84.L   ,00:02:37:13,00:02:37:21,00:00:00:07,Unmuted,4723,7,0
1,406,Heartbeat Tempo Mapped-98.L   ,00:02:37:21,00:02:38:08,00:00:00:17,Unmuted,4731,17,0
1,407,Heartbeat Tempo Mapped-99.L   ,00:02:38:09,00:02:38:16,00:00:00:07,Unmuted,4749,7,1
1,408,Heartbeat Tempo Mapped-100.L  ,00:02:38:16,00:02:39:04,00:00:00:17,Unmuted,4756,17,0
1,409,Heartbeat Tempo Mapped-101.L  ,00:02:39:04,00:02:39:12,00:00:00:07,Unmuted,4774,7,1
1,410,Heartbeat Tempo Mapped-95.L   ,00:02:39:12,00:02:40:00,00:00:00:17,Unmuted,4782,17,0
1,411,Heartbeat Tempo Mapped-102.L  ,00:02:40:00,00:02:40:08,00:00:00:08,Unmuted,4800,8,1
1,412,Heartbeat Tempo Mapped-97.L   ,00:02:40:08,00:02:40:25,00:00:00:17,Unmuted,4808,17,0
1,413,Heartbeat Tempo Mapped-84.L   ,00:02:40:26,00:02:41:03,00:00:00:07,Unmuted,4826,7,1
1,415,Heartbeat Tempo Mapped-98.L   ,00:02:41:04,00:02:41:21,00:00:00:17,Unmuted,4834,17,1
1,416,Heartbeat Tempo Mapped-99.L   ,00:02:41:21,00:02:41:29,00:00:00:07,Unmuted,4851,7,0
1,417,Heartbeat Tempo Mapped-106.L  ,00:02:41:29,00:02:42:17,00:00:00:17,Unmuted,4859,17,1
1,418,Heartbeat Tempo Mapped-104.L  ,00:02:42:17,00:02:42:25,00:00:00:07,Unmuted,4877,7,0
1,419,Heartbeat Tempo Mapped-95.L   ,00:02:42:25,00:02:43:12,00:00:00:17,Unmuted,4885,17,1
1,420,Heartbeat Tempo Mapped-102.L  ,00:02:43:13,00:02:43:21,00:00:00:08,Unmuted,4903,8,0
1,421,Heartbeat Tempo Mapped-97.L   ,00:02:43:21,00:02:44:08,00:00:00:17,Unmuted,4911,17,1
1,422,Heartbeat Tempo Mapped-84.L   ,00:02:44:09,00:02:44:16,00:00:00:07,Unmuted,4929,7,0
1,424,Heartbeat Tempo Mapped-98.L   ,00:02:44:17,00:02:45:04,00:00:00:17,Unmuted,4937,17,0
1,425,Heartbeat Tempo Mapped-99.L   ,00:02:45:04,00:02:45:12,00:00:00:07,Unmuted,4954,7,1
1,426,Heartbeat Tempo Mapped-100.L  ,00:02:45:12,00:02:46:00,00:00:00:17,Unmuted,4962,17,0
1,427,Heartbeat Tempo Mapped-101.L  ,00:02:46:00,00:02:46:08,00:00:00:07,Unmuted,4980,7,1
1,428,Heartbeat Tempo Mapped-95.L   ,00:02:46:08,00:02:46:25,00:00:00:17,Unmuted,4988,17,0
1,429,Heartbeat Tempo Mapped-102.L  ,00:02:46:26,00:02:47:04,00:00:00:08,Unmuted,5006,8,1
1,430,Heartbeat Tempo Mapped-107.L  ,00:02:47:04,00:02:47:21,00:00:00:17,Unmuted,5014,17,0
1,431,Heartbeat Tempo Mapped-84.L   ,00:02:47:21,00:02:47:29,00:00:00:07,Unmuted,5031,7,1
1,433,Heartbeat Tempo Mapped-98.L   ,00:02:48:00,00:02:48:17,00:00:00:17,Unmuted,5040,17,1
1,434,Heartbeat Tempo Mapped-99.L   ,00:02:48:17,00:02:48:25,00:00:00:07,Unmuted,5057,7,0
1,435,Heartbeat Tempo Mapped-106.L  ,00:02:48:25,00:02:49:13,00:00:00:17,Unmuted,5065,17,1
1,436,Heartbeat Tempo Mapped-104.L  ,00:02:49:13,00:02:49:20,00:00:00:07,Unmuted,5083,7,0
1,437,Heartbeat Tempo Mapped-95.L   ,00:02:49:21,00:02:50:08,00:00:00:17,Unmuted,5091,17,1
1,438,Heartbeat Tempo Mapped-102.L  ,00:02:50:08,00:02:50:17,00:00:00:08,Unmuted,5108,8,0
1,439,Heartbeat Tempo Mapped-97.L   ,00:02:50:17,00:02:51:04,00:00:00:17,Unmuted,5117,17,1
1,440,Heartbeat Tempo Mapped-84.L   ,00:02:51:04,00:02:51:12,00:00:00:07,Unmuted,5134,7,0
1,442,Heartbeat Tempo Mapped-108.L  ,00:02:51:13,00:02:52:00,00:00:00:17,Unmuted,5143,17,0
1,443,Heartbeat Tempo Mapped-103.L  ,00:02:52:00,00:02:52:07,00:00:00:07,Unmuted,5160,7,1
1,444,Heartbeat Tempo Mapped-100.L  ,00:02:52:08,00:02:52:25,00:00:00:17,Unmuted,5168,17,0
1,445,Heartbeat Tempo Mapped-101.L  ,00:02:52:26,00:02:53:03,00:00:00:07,Unmuted,5186,7,1
1,446,Heartbeat Tempo Mapped-95.L   ,00:02:53:04,00:02:53:21,00:00:00:17,Unmuted,5194,17,0
1,447,Heartbeat Tempo Mapped-96.L   ,00:02:53:21,00:02:53:29,00:00:00:08,Unmuted,5211,8,1
1,448,Heartbeat Tempo Mapped-97.L   ,00:02:54:00,00:02:54:17,00:00:00:17,Unmuted,5220,17,0
1,449,Heartbeat Tempo Mapped-84.L   ,00:02:54:17,00:02:54:25,00:00:00:07,Unmuted,5237,7,1
1,451,Heartbeat Tempo Mapped-98.L   ,00:02:54:26,00:02:55:13,00:00:00:17,Unmuted,5246,17,1
1,452,Heartbeat Tempo Mapped-99.L   ,00:02:55:13,00:02:55:20,00:00:00:07,Unmuted,5263,7,0
1,453,Heartbeat Tempo Mapped-100.L  ,00:02:55:21,00:02:56:08,00:00:00:17,Unmuted,5271,17,1
1,454,Heartbeat Tempo Mapped-101.L  ,00:02:56:09,00:02:56:16,00:00:00:07,Unmuted,5289,7,0
1,455,Heartbeat Tempo Mapped-95.L   ,00:02:56:16,00:02:57:04,00:00:00:17,Unmuted,5296,17,1
1,456,Heartbeat Tempo Mapped-102.L  ,00:02:57:04,00:02:57:12,00:00:00:08,Unmuted,5314,8,0
1,457,Heartbeat Tempo Mapped-97.L   ,00:02:57:13,00:02:58:00,00:00:00:17,Unmuted,5323,17,1
1,458,Heartbeat Tempo Mapped-84.L   ,00:02:58:00,00:02:58:08,00:00:00:07,Unmuted,5340,7,0
1,460,Heartbeat Tempo Mapped-98.L   ,00:02:58:08,00:02:58:25,00:00:00:17,Unmuted,5348,17,0
1,461,Heartbeat Tempo Mapped-103.L  ,00:02:58:26,00:02:59:03,00:00:00:07,Unmuted,5366,7,1
1,462,Heartbeat Tempo Mapped-100.L  ,00:02:59:03,00:02:59:21,00:00:00:17,Unmuted,5373,17,0
1,463,Heartbeat Tempo Mapped-104.L  ,00:02:59:21,00:02:59:29,00:00:00:07,Unmuted,5391,7,1
1,464,Heartbeat Tempo Mapped-105.L  ,00:02:59:29,00:03:00:17,00:00:00:17,Unmuted,5399,17,0
1,465,Heartbeat Tempo Mapped-96.L   ,00:03:00:17,00:03:00:25,00:00:00:08,Unmuted,5417,8,1
1,466,Heartbeat Tempo Mapped-97.L   ,00:03:00:25,00:03:01:13,00:00:00:17,Unmuted,5425,17,0
1,467,Heartbeat Tempo Mapped-84.L   ,00:03:01:13,00:03:01:21,00:00:00:07,Unmuted,5443,7,1
1,469,Heartbeat Tempo Mapped-98.L   ,00:03:01:21,00:03:02:08,00:00:00:17,Unmuted,5451,17,1
1,470,Heartbeat Tempo Mapped-99.L   ,00:03:02:09,00:03:02:16,00:00:00:07,Unmuted,5469,7,0
1,471,Heartbeat Tempo Mapped-100.L  ,00:03:02:16,00:03:03:04,00:00:00:17,Unmuted,5476,17,1
1,472,Heartbeat Tempo Mapped-101.L  ,00:03:03:04,00:03:03:12,00:00:00:07,Unmuted,5494,7,0
1,473,Heartbeat Tempo Mapped-109.L  ,00:03:03:12,00:03:04:00,00:00:00:17,Unmuted,5502,17,1
1,474,Heartbeat Tempo Mapped-110.L  ,00:03:04:00,00:03:04:08,00:00:00:08,Unmuted,5520,8,0
1,475,Heartbeat Tempo Mapped-111.L  ,00:03:04:08,00:03:04:25,00:00:00:17,Unmuted,5528,17,1
1,476,Heartbeat Tempo Mapped-87.L   ,00:03:04:26,00:03:05:03,00:00:00:07,Unmuted,5546,7,0
1,478,Heartbeat Tempo Mapped-112.L  ,00:03:05:04,00:03:05:21,00:00:00:17,Unmuted,5554,17,0
1,479,Heartbeat Tempo Mapped-113.L  ,00:03:05:21,00:03:05:29,00:00:00:07,Unmuted,5571,7,1
1,480,Heartbeat Tempo Mapped-114.L  ,00:03:05:29,00:03:06:17,00:00:00:17,Unmuted,5579,17,0
1,481,Heartbeat Tempo Mapped-115.L  ,00:03:06:17,00:03:06:25,00:00:00:07,Unmuted,5597,7,1
1,482,Heartbeat Tempo Mapped-116.L  ,00:03:06:25,00:03:07:13,00:00:00:17,Unmuted,5605,17,0
1,483,Heartbeat Tempo Mapped-117.L  ,00:03:07:13,00:03:07:21,00:00:00:08,Unmuted,5623,8,1
1,484,Heartbeat Tempo Mapped-118.L  ,00:03:07:21,00:03:08:09,00:00:00:17,Unmuted,5631,17,0
1,485,Heartbeat Tempo Mapped-88.L   ,00:03:08:09,00:03:08:17,00:00:00:07,Unmuted,5649,7,1
1,487,Heartbeat Tempo Mapped-119.L  ,00:03:08:17,00:03:09:04,00:00:00:17,Unmuted,5657,17,1
1,488,Heartbeat Tempo Mapped-43.L   ,00:03:09:05,00:03:09:12,00:00:00:07,Unmuted,5675,7,0
1,489,Heartbeat Tempo Mapped-44.L   ,00:03:09:12,00:03:10:00,00:00:00:17,Unmuted,5682,17,1
1,490,Heartbeat Tempo Mapped-45.L   ,00:03:10:01,00:03:10:08,00:00:00:07,Unmuted,5701,7,0
1,491,Heartbeat Tempo Mapped-120.L  ,00:03:10:09,00:03:10:26,00:00:00:17,Unmuted,5709,17,1
1,492,Heartbeat Tempo Mapped-121.L  ,00:03:10:26,00:03:11:05,00:00:00:08,Unmuted,5726,8,0
1,493,Heartbeat Tempo Mapped-122.L  ,00:03:11:05,00:03:11:22,00:00:00:17,Unmuted,5735,17,1
1,494,Heartbeat Tempo Mapped-46.L   ,00:03:11:22,00:03:12:00,00:00:00:07,Unmuted,5752,7,0
1,496,Heartbeat Tempo Mapped-124.L  ,00:03:12:01,00:03:12:18,00:00:00:17,Unmuted,5761,17,0
1,497,Heartbeat Tempo Mapped-47.L   ,00:03:12:18,00:03:12:26,00:00:00:07,Unmuted,5778,7,1
1,498,Heartbeat Tempo Mapped-48.L   ,00:03:12:26,00:03:13:14,00:00:00:17,Unmuted,5786,17,0
1,499,Heartbeat Tempo Mapped-49.L   ,00:03:13:14,00:03:13:22,00:00:00:07,Unmuted,5804,7,1
1,500,Heartbeat Tempo Mapped-50.L   ,00:03:13:22,00:03:14:10,00:00:00:17,Unmuted,5812,17,0
1,501,Heartbeat Tempo Mapped-51.L   ,00:03:14:10,00:03:14:18,00:00:00:08,Unmuted,5830,8,1
1,502,Heartbeat Tempo Mapped-52.L   ,00:03:14:19,00:03:15:06,00:00:00:17,Unmuted,5839,17,0
1,503,Heartbeat Tempo Mapped-53.L   ,00:03:15:06,00:03:15:14,00:00:00:08,Unmuted,5856,8,1
1,505,Heartbeat Tempo Mapped-42.L   ,00:03:15:15,00:03:16:02,00:00:00:17,Unmuted,5865,17,1
1,506,Heartbeat Tempo Mapped-126.L  ,00:03:16:03,00:03:16:10,00:00:00:07,Unmuted,5883,7,0
